,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
0,0.0,0.0,0.0,0.033978793957506186,0.005035411634666528,0.0007778278134850042,0.00364350923158792,0.00020469152986440112,0.0,0.006754820485528336,0.026896467024194647,0.004421337045073024,0.0,0.011872108732140663,0.0,0.011667417202276164,0.00028656814181020156,0.0,0.0008597044254308047,0.0010234576493224057,0.001269087485159807,0.0,0.0009415810373766051,0.014492160314406179,0.0006550128955663036,0.0,0.0,0.000736889507512104,0.0,0.0017603471568346095,0.0005731362836205032,0.0,0.0,0.0,0.0,0.0,0.0011872108732140065,0.02010070823269341,0.000368444753756002,0.012117738567978067,0.0046260285749375255,0.02030539976255791,0.0,0.034674745159045485,0.04540058132394505,0.08244974822941864,0.0,0.0,0.002415360052401013,0.009579563597658353,0.008433291030417145,0.0010643959552953058,0.0356163261964221,0.004175707209235623,0.0,0.0,0.0,0.0,0.08904081549105539,0.0,0.0008187661194579045,0.0006959512015392038,0.0,0.0,0.03197281696483417,0.0,0.0,0.0004912596716747027,0.0008597044254308047,0.018135669545994198,0.0,0.0,0.0,0.0,0.0,0.0015147173209972083,0.0024562983583739134,0.0,0.0,0.0,0.0,0.0006550128955663036,0.00028656814181020156,0.009415810373766752,0.002415360052401013,0.0,0.0,0.006836697097474137,0.0007778278134850042,0.0,0.0,0.0017194088508617094,0.006509190649690935,0.0007778278134850042,0.0,0.0010234576493224057,0.0010643959552953058,0.0,0.003234126171859018,0.0020878536046178113,0.005076349940639427,0.0014737790150243081,0.0,0.002046915298644911,0.0009415810373766051,0.0,0.0,0.0028656814181029157,0.006509190649690935,0.003479756007696419,0.0,0.0,0.005854177754124532,0.0,0.0,0.0,0.0,0.0013100257911327071,0.018094731240021297,0.003889139067425321,0.00753264829901334,0.0027019281942113147,0.00024562983583730137,0.02558644123306184,0.04576902607770115,0.0011462725672411063,0.0005321979776476029,0.007573586604986242,0.0,0.024358292053874932,0.012117738567978067,0.00045032136570180245,0.0,0.0,0.002579113276292614,0.00912924223195645,0.0008597044254308047,0.0,0.0,0.0015147173209972083,0.06992262660171157,0.0,0.0009415810373766051,0.0009415810373766051,0.006099807589961933,0.0,0.0,0.002046915298644911,0.0,0.05796864125762501,0.0,0.017767224792238096,0.00028656814181020156,0.002046915298644911,0.0,0.0551848364514674
1,0.0,0.0,0.0,0.01057278527971505,0.004192016619676519,0.0008532423208191039,0.0219246178958303,0.0001112924766285005,0.0,0.00040807241430470187,0.0026710194390859123,0.0042291141118860195,0.0,0.002633921946876312,0.0,0.030976405994954843,0.002003264579314409,0.001112924766285705,0.0,0.0029307018845526134,0.000890339813028604,0.0,0.0026710194390859123,0.004192016619676519,0.0014468021961715064,0.010090517880991245,0.0,0.0023000445169906103,0.0,0.004525894049562221,0.0009274373052381042,0.0,0.0,0.0,0.0,0.0,0.00048226739872380217,0.0,0.005713013800267126,0.012130879952515255,0.010053420388781745,0.004896868971657522,0.0,0.0,0.03728297967057437,0.04907998219320392,0.0,0.0,0.0009645347974476043,0.00215165454815251,0.0033387742988573153,0.009793737943315044,0.04600089033981321,0.0,0.0,0.0033016768066478153,0.0,0.0,0.05549784834545205,0.0,0.003487164267695516,0.0009645347974476043,0.00029677993767620133,0.0,0.01068407775634365,0.0,0.0016322896572191074,0.0009274373052381042,0.0010387297818667048,0.0067146460899243305,0.0,0.0,0.0,0.001335509719542906,0.0,0.005156551417124224,0.003969431666419318,0.0,0.0,0.0,0.0,0.003004896868971614,0.00033387742988570153,0.02559726962457342,0.0009645347974476043,0.0,0.0014468021961715064,0.00652915862887663,0.0,0.0,0.0,0.0,0.0,0.003004896868971614,0.0007048523519810032,0.0025226294702478114,0.0,0.0,0.0,0.005638818815848026,0.0,0.0014097047039620064,0.0,0.0014838996883810068,0.0,0.0,0.0,0.00215165454815251,0.005082356432705123,0.015024484344858268,0.0,0.00037097492209520167,0.009051788099124441,0.0,0.0,0.0,0.0,0.0012984122273334059,0.00029677993767620133,0.0,0.015729336696839274,0.00871791066923874,0.01981006083988729,0.002485531978038211,0.06803680071227211,0.0,0.001780679626057208,0.007567888410743435,0.0,0.265061581837069,0.011611515061581852,0.019179403472325288,0.0009274373052381042,0.0,0.0033016768066478153,0.006009793737943327,0.0,0.0,0.0,0.005008161448286023,0.016879358955334677,0.00025968244546660117,0.007456595934114834,0.005787208784686126,0.004933966463867023,0.0,0.0,0.005082356432705123,0.0,0.014171242024039164,0.0,0.001075827274076205,0.0,0.0011871197507048053,0.0,0.033461937972993155
2,0.0,0.0,0.005181741979730225,0.0,0.0009906271431837047,0.0006858187914348033,0.007048693134191834,0.0,0.000419111483654602,0.0,0.01242094033376516,0.00045721252762320215,0.0,0.0013716375828697065,0.0020193553303360094,0.062104701668826,0.0008763240112779042,0.0026670730778023126,0.0,0.0,0.0025908709898651125,0.0,0.0013335365389011062,0.003772003352891818,0.0,0.009487159948182545,0.0,0.0,0.0,0.0009906271431837047,0.0,0.0,0.0004953135715918024,0.0,0.0,0.0,0.003200487693362715,0.0,0.000838222967309304,0.005600853463384827,0.0012192334069953059,0.0005334146155604025,0.0,0.0,0.07216337727653764,0.028080469404861735,0.0028575782976453133,0.0,0.0008001219233406038,0.0007620208793720037,0.0,0.003810104396860418,0.010858797531052351,0.0,0.0,0.014325992532195367,0.004457822144326722,0.0,0.026365922426274526,0.0,0.0008001219233406038,0.0066676826945058325,0.0009906271431837047,0.0,0.0028575782976453133,0.0,0.00038101043968600184,0.02529909319515362,0.000419111483654602,0.004610226320201122,0.0,0.0,0.0,0.0007620208793720037,0.0,0.0021717595062104105,0.0028956793416139138,0.0,0.0,0.0,0.0,0.005029337803855824,0.0005715156595290027,0.0061723691229139295,0.0016002438466813076,0.0,0.0,0.0005334146155604025,0.0,0.00026670730778020126,0.0,0.0,0.002438466813990712,0.007734511925626737,0.002514668901927912,0.0064390764306942305,0.000838222967309304,0.0015621428027127074,0.0017526480225558084,0.005753257639259328,0.003352891869237216,0.0033147908252686158,0.0011811323630267056,0.0013335365389011062,0.004000609616703419,0.0,0.0,0.0024765678579593115,0.011125504838832553,0.004876933627981424,0.0,0.011201706926769753,0.005981863903070928,0.0,0.0,0.0,0.0,0.004648327364169723,0.0,0.003124285605425515,0.011849424674236057,0.0060199649470395284,0.0027813762097081136,0.022174807589728007,0.008877543244684942,0.000419111483654602,0.0,0.01234473824582796,0.0,0.2780614188828787,0.0008001219233406038,0.0062866722548197305,0.0009906271431837047,0.0,0.00209555741827321,0.011963727806141857,0.003543397089080217,0.0,0.0,0.0,0.008610835936904641,0.00011430313190580054,0.009982473519774446,0.002247961594147611,0.006934390002286033,0.0,0.0,0.0034671950011430164,0.0,0.1045492646498519,0.0,0.0,0.0,0.00038101043968600184,0.0,0.05703726282100167
3,0.0,0.0,0.0966314891802583,0.0,0.010020253704295939,0.007248694169065129,0.019187719859290076,0.0,0.0,0.00501012685214792,0.0029314572007248115,0.01273851401769535,0.0,0.018921223750133276,0.0,0.0,0.0,0.02014710585225458,0.0,0.06614433429271957,0.006129410510606524,0.0,0.0013324805457840055,0.013324805457840355,0.0018121735422662072,0.0,0.0,0.0018654727640976074,0.0,0.003997441637352016,0.0008527875493017033,0.0,0.0,0.0,0.0,0.0,0.010553245922609542,0.0,0.0,0.006502505063426026,0.003944142415520715,0.0035710478627012142,0.0,0.0010659844366272043,0.023078563052979492,0.03165973776782863,0.0,0.0,0.004637032299328418,0.005116725295810621,0.010499946700778142,0.0038908431936893156,0.006769001172582827,0.0,0.0,0.0,0.0,0.0,0.06422556230679055,0.0,0.004530433855665718,0.005489819848630222,0.0013857797676153057,0.0,0.01012685214795864,0.0,0.0023451657605798094,0.0010126852147958041,0.000746189105639003,0.0018654727640976074,0.0,0.0,0.0,0.0006395906619763027,0.0,0.00495682763031652,0.0030913548662189123,0.0,0.0,0.0,0.0,0.0,0.004104040081014816,0.013697900010659856,0.003944142415520715,0.0,0.0,0.005543119070461523,0.008101481718366933,0.0,0.0,0.0,0.0,0.004477134633834318,0.0036243470845325142,0.0,0.0004796929964822019,0.0,0.007088796503571028,0.005489819848630222,0.0,0.004104040081014816,0.003837543971858015,0.0005862914401449024,0.0,0.0,0.0,0.003251252531713013,0.025690224922716203,0.0038908431936893156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021905980172689486,0.014124293785310757,0.004743630742991119,0.01476388444728706,0.031606438545997324,0.002984756422556212,0.0,0.016469459545890665,0.0,0.0019187719859290076,0.014390789894467557,0.016416160324059265,0.0005862914401449024,0.0,0.0011192836584585045,0.008847670824005935,0.004050740859183417,0.0,0.0,0.001492378211278106,0.0016522758767721064,0.0005862914401449024,0.01769534164801197,0.014444089116298957,0.006342607397931925,0.0,0.0,0.0031979533098816125,0.0,0.0005862914401449024,0.0,0.1506236008954275,0.0,0.010020253704295939,0.0,0.041520093806630465
4,0.0,0.0,0.001683719725424105,0.042783749946034726,0.0007771014117342023,0.0028061995423736084,0.0017700643267279052,0.0,0.0,0.0,0.0025039934378103075,0.12904200664853469,0.0,0.01942753529335576,0.0,0.018218710875102555,0.0,0.0,0.0,0.0,0.004662608470405314,0.0,0.0009066183136899027,0.005353365280835816,0.001036135215645603,0.0,0.0,0.003626473254759711,0.0,0.0,0.0032379225488926096,0.0,0.0,0.0,0.0,0.0,0.0,0.001683719725424105,0.007123429607563721,0.00958425074472213,0.0,0.01001597375124123,0.0,0.0,0.13797867288347831,0.09687864266286779,0.0,0.0,0.001640547424772205,0.0,0.0018995812286836057,0.0009066183136899027,0.0,0.0,0.0,0.0007771014117342023,0.0,0.0,0.07097526227172661,0.0,0.0,0.012692656391659137,0.0,0.0,0.0055692267840953165,0.0,0.0034969563528040102,0.004058196261278712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034106117515002106,0.0,0.0,0.0,0.0,0.0,0.0003022061045633009,0.007684669516038523,0.000647584509778502,0.0,0.0,0.0018995812286836057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00336743945084831,0.0,0.0,0.0,0.0,0.0,0.0004317230065190013,0.0,0.0,0.0,0.0,0.0,0.0,0.015585200535336546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008461770927772725,0.001683719725424105,0.044856020377326035,0.006087294391918118,0.0018132366273798054,0.0,0.0,0.11621983335491974,0.0,0.03907093208997112,0.01705305875750115,0.0004317230065190013,0.0,0.0,0.003928679359323012,0.000992962914993703,0.0,0.0,0.011527004274057735,0.0,0.04407891896559173,0.002978888744981209,0.0,0.0,0.0005612399084747018,0.0,0.0,0.0,0.0,0.017096231058153052,0.0,0.0009066183136899027,0.0,0.0013383413202089042,0.0,0.04446746967145873
5,0.0,0.0,0.0006929133858267035,0.011212598425196856,0.007181102362204736,0.0011338582677165056,0.0031496062992125155,0.0,0.0,0.0034645669291338173,0.0012598425196850063,0.01820472440944889,0.0,0.003527559055118118,0.0017637795275590089,0.038866141732283595,0.0003779527559055019,0.0030236220472440152,0.0,0.00787401574803144,0.0012598425196850063,0.0,0.002393700787401512,0.004913385826771624,0.00787401574803144,0.007685039370078738,0.0,0.001574803149606208,0.0,0.01820472440944889,0.00604724409448813,0.0,0.0,0.0,0.0,0.0,0.0054173228346456265,0.0011338582677165056,0.0030236220472440152,0.0,0.004913385826771624,0.00201574803149601,0.0,0.0003779527559055019,0.011149606299212555,0.033385826771653665,0.0,0.0,0.01404724409448817,0.0020787401574803104,0.004535433070866122,0.009196850393700745,0.02229921259842521,0.0,0.0017637795275590089,0.00012598425196850063,0.0009448818897637047,0.0,0.10588976377952802,0.0,0.0,0.0,0.0005669291338582028,0.0,0.001574803149606208,0.0,0.0016377952755905081,0.010141732283464551,0.0022047244094488107,0.0,0.0,0.0,0.0,0.0008818897637795044,0.0,0.006740157480314934,0.0022047244094488107,0.0,0.0,0.0,0.0,0.0,0.0,0.027023622047244136,0.020913385826771703,0.0,0.0015118110236220076,0.0,0.0,0.0,0.0,0.0006299212598425032,0.0,0.0037165354330708188,0.001574803149606208,0.013291338582677167,0.0,0.0,0.004409448818897621,0.0034015748031496168,0.0,0.002330708661417312,0.0027086614173228133,0.006488188976377932,0.0,0.0,0.0,0.004220472440944821,0.018960629921259894,0.0007559055118110038,0.00044094488188970224,0.0013228346456692064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009322834645669248,0.006488188976377932,0.011023622047244056,0.00031496062992120155,0.006173228346456631,0.05385826771653567,0.016503937007874083,0.001196850393700706,0.005165354330708626,0.0,0.17354330708661497,0.004976377952755925,0.009448818897637747,0.0027716535433070138,0.0,0.0018897637795275096,0.0013858267716535069,0.0030236220472440152,0.0,0.0,0.0034645669291338173,0.009574803149606348,0.0,0.005606299212598428,0.0027086614173228133,0.002267716535433011,0.0,0.0,0.010645669291338554,0.0,0.08976377952755944,0.0,0.0009448818897637047,0.0,0.006236220472440932,0.0,0.04806299212598424
6,0.0,0.0,0.0,0.0035908075327162215,0.003191828917969919,0.0013964251516118084,0.001476220874561109,0.0,0.0,0.0023938716884774145,0.0014363230130864087,0.007660389403127946,0.0,0.002513565272901315,0.0017555059048834107,0.012767315671879977,0.0,0.0015959144589849095,0.0,0.0032716246409192195,0.0005984679221193035,0.00015959144589840094,0.001157037982764107,0.0022741781040536133,0.0047079476540057286,0.0028726460261729175,0.0,0.0012767315671879077,0.0,0.005266517714650431,0.004269071177784826,0.0,0.0,0.0,0.0,0.0,0.002513565272901315,0.0,0.002832748164698317,0.006463453558889239,0.003830194701563923,0.0006383657835939037,0.0,0.0003191828917969019,0.0077800829875518465,0.02330035110118104,0.0,0.0,0.0069821257580593415,0.001516118736035709,0.0027130545802744165,0.003032237472071418,0.008977018831790654,0.0,0.00043887647622080264,0.0,0.0007181615065432043,0.0,0.12611714012129024,0.0,0.0,0.0010373443983402062,0.0004787743376954029,0.0,0.001157037982764107,0.0167172039578679,0.0011171401212894067,0.0033913182253431204,0.0007979572294924048,0.0011969358442387073,0.0,0.0,0.0,0.0,0.0,0.0032716246409192195,0.0012767315671879077,0.0,0.0,0.0,0.0,0.030960740504309088,0.0003989786147462024,0.012128949888285973,0.011131503351420366,0.0,0.0003989786147462024,0.007261410788381743,0.0003191828917969019,0.0003191828917969019,0.0,0.00043887647622080264,0.0,0.003191828917969919,0.0009575486753909058,0.005306415576125132,0.0,0.0,0.0027529524417491164,0.0017156080434088102,0.0,0.0004787743376954029,0.0019549952122566118,0.0019549952122566118,0.0,0.0,0.0,0.0022342802425789135,0.011251196935844268,0.0,0.00043887647622080264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004747845515480328,0.005386211299074332,0.005106926268751931,0.197255027130547,0.00506702840727733,0.021704436642196033,0.009016916693265254,0.0,0.003151931056495319,0.0,0.12280561761889633,0.0824688796680502,0.0035509096712416214,0.000837855090967105,0.0,0.003151931056495319,0.0006383657835939037,0.00331152250239382,0.0,0.0,0.0019150973507819115,0.019589849984040918,0.0017555059048834107,0.002194382381104313,0.0014363230130864087,0.0017555059048834107,0.0,0.0,0.004588254069581828,0.0,0.07504787743376995,0.0,0.0,0.0,0.0040695818704117245,0.0,0.029604213214172077
7,0.0,0.0,0.000921219822109204,0.008545108005082536,0.004955527318932622,0.0010482846251588045,0.006702668360864029,0.0,0.0,0.006988564167725531,0.022204574332909798,0.019504447268106784,0.0,0.0007623888182973032,0.0016518424396442073,0.007878017789072435,0.004097839898348117,0.004955527318932622,0.0,0.00454256670902162,0.0014930114358322065,0.0,0.002128335451080009,0.0032719186785260144,0.0016518424396442073,0.0010482846251588045,0.0,0.0016518424396442073,0.0,0.027700127064803123,0.0018106734434561078,0.0,0.0,0.0,0.0,0.0,0.002668360864040612,0.010673443456162647,0.001969504447268109,0.003240152477763614,0.0057814485387547255,0.001874205844980908,0.0,0.0,0.006416772554002528,0.05489199491740804,0.0014294790343074063,0.0,0.004161372299872918,0.006639135959339229,0.007210927573062231,0.008227445997458737,0.02112452350698859,0.00031766200762380135,0.0,0.03802414231257956,0.0013024142312579056,0.0,0.05705209656925055,0.0,0.0009529860228716041,0.006639135959339229,0.0007623888182973032,0.0,0.0065756035578144285,0.0,0.0008576874205844037,0.01578780177890727,0.0013977128335451062,0.0,0.0,0.0,0.0,0.00231893265565431,0.0,0.00454256670902162,0.0050825921219822216,0.0,0.0,0.0,0.0,0.005209656925031722,0.0009847522236340043,0.05225540025412983,0.0024459974587039105,0.0,0.0009529860228716041,0.0,0.0,0.0004129606099110018,0.0,0.0012706480304955055,0.0,0.003494282083862715,0.002033036848792809,0.005400254129606023,0.00028589580686140125,0.0012388818297331054,0.002096569250317609,0.0024142312579415104,0.0,0.0010800508259212048,0.0025412960609911108,0.0007941550190597034,0.0019059720457433081,0.0,0.0,0.0011118170266836047,0.022585768742058497,0.0031130876747141136,0.0,0.0006670902160101029,0.001969504447268109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00457433290978392,0.011531130876747151,0.00225540025412961,0.0014930114358322065,0.08344980940279575,0.024142312579415605,0.00044472681067340194,0.003049555273189313,0.0,0.07731893265565463,0.0031448538754764136,0.033005082592122044,0.0008259212198221036,0.0,0.003398983481575615,0.010673443456162647,0.005813214739517125,0.0,0.0,0.0036531130876747155,0.014072426937738261,0.0007623888182973032,0.0,0.0032083862770012138,0.0019059720457433081,0.0,0.017693773824650576,0.00225540025412961,0.0,0.10682973316391406,0.0,0.001874205844980908,0.0,0.00457433290978392,0.0,0.04834815756035621
8,0.0,0.0,0.0,0.07791357485814081,0.0033828022697512134,0.010312090790048042,0.00736577913574853,0.0,0.0027280663465735107,0.0006001745962461024,0.023843299869052894,0.02253382802269759,0.0,0.0027280663465735107,0.0024006983849847096,0.0,0.006547359231776526,0.0,0.0,0.0008729812309035035,0.005783500654735923,0.0,0.0013094718463553053,0.0026189436927106105,0.0009275425578350037,0.00501964207769532,0.0,0.0025098210388476098,0.0,0.01243998254037535,0.003219118288956713,0.0,0.0,0.0,0.0,0.0,0.003928415539065915,0.0,0.00742034046268003,0.0,0.011621562636403347,0.0015822784810126064,0.0,0.0,0.09499127018769127,0.06585552160628566,0.006383675250982125,0.0,0.006656481885639427,0.0,0.01494980357922306,0.006547359231776526,0.005674378000872922,0.0,0.000763858577040503,0.0,0.0,0.0,0.12969227411610704,0.0,0.0,0.009548232213007438,0.0016914011348756067,0.0,0.004637712789175018,0.0,0.0012003491924923047,0.005947184635530323,0.0025643823657791106,0.005128764731558221,0.0,0.0,0.0,0.0013094718463553053,0.0,0.0014185945002182056,0.0012003491924923047,0.0,0.0,0.0,0.0,0.003000872981230912,0.0025098210388476098,0.019041903099083376,0.0015822784810126064,0.0,0.00043649061545170174,0.0,0.008675250982103835,0.0,0.0,0.0,0.0014185945002182056,0.00752946311654293,0.0,0.001800523788738507,0.0,0.0,0.0,0.0,0.0,0.00043649061545170174,0.00245525971191611,0.0,0.0010912265386294044,0.0,0.0,0.003601047577477014,0.006711043212570927,0.0,0.0,0.0,0.0,0.0,0.0004910519423832019,0.0,0.0,0.0,0.0,0.0,0.0029463116542994116,0.0023461370580532097,0.001745962461807007,0.003764731558271415,0.04621344391095609,0.013967699694456555,0.002782627673505011,0.02717154081187261,0.0,0.013640331732867753,0.01009384548232214,0.0,0.000763858577040503,0.0,0.003273679615888213,0.0021278917503273088,0.003437363596682614,0.0,0.0,0.0,0.036556089044085645,0.0,0.005128764731558221,0.0042012221737232165,0.004419467481449117,0.0,0.0,0.0012003491924923047,0.0,0.09450021824530808,0.0,0.0,0.0,0.0022915757311217093,0.0,0.07087516368398088
9,0.0,0.0,0.0,0.009616719900013844,0.0015970004166088075,0.007325371476183833,0.010658241910845748,0.0,0.0,0.005242327454520224,0.007360088876544934,0.03502985696431066,0.0,0.002846826829606913,0.0009026524093875041,0.0,0.002360783224552111,0.003680044438272417,0.0,0.006769893070406831,0.0025690876267185116,0.0,0.001978891820580409,0.0018747396194972084,0.00215247882238571,0.0027773920288848126,0.0,0.003923066240799818,0.0,0.00024302180252740112,0.00433967504513262,0.0,0.0,0.0,0.0,0.0,0.0,0.007568393278711234,0.0016317178169698073,0.0224274406332454,0.0009373698097486042,0.001076239411192805,0.0003124566032495014,0.023677267046243608,0.047597555895014715,0.0665532564921541,0.00038189140397160176,0.0,0.001770587418414108,0.0010068046104707046,0.005068740452714923,0.006839327871129031,0.016768504374392475,0.0,0.0,0.0,0.0,0.0,0.030169420913762037,0.0,0.0,0.0006943480072212031,0.00038189140397160176,0.0,0.010484654909040448,0.0,0.008471045688098838,0.0025690876267185116,0.001527565615886607,0.0023260658241910106,0.0,0.0,0.0,0.0005207610054159024,0.0,0.0,0.003471740036106016,0.0,0.0,0.0,0.0,0.023642549645882607,0.0007290654075822033,0.018643243993889783,0.00017358700180530079,0.0,0.00045132620469370203,0.0015622830162477072,0.0,0.0,0.0,0.0,0.00045132620469370203,0.0,0.0,0.0035758922371892164,0.0,0.0,0.061102624635467576,0.0,0.0,0.0004166088043327019,0.0036106096375503167,0.0014234134148034066,0.0,0.0,0.0,0.001110956811553905,0.041383141230384786,0.0,0.0,0.0025343702263574117,0.0012151090126371056,0.0009026524093875041,0.00020830440216630094,0.0,0.0,0.0,0.0,0.0,0.010241633106512946,0.010623524510484648,0.011630329120955454,0.017080960977641977,0.05061796972642703,0.001527565615886607,0.0,0.0223580058325233,0.0,0.16771976114428627,0.015657547562838475,0.0,0.00045132620469370203,0.0,0.0009026524093875041,0.005172892653798024,0.0,0.0,0.0,0.0,0.006804610470767932,0.0009720872101097044,0.0,0.0014581308151645066,0.002360783224552111,0.0,0.0,0.0014234134148034066,0.0,0.08432856547701739,0.0,0.0010068046104707046,0.0,0.004235522844049419,0.0,0.042806554645188497
