,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.04957656545439531,0.06873763537544084,0.043725946333943805,-0.20913067974969213,0.3549357934081808,0.1101308383771004,0.14079547268107,0.8862479741671532,-0.23481586812741626,-0.009318121440793059,-0.25254926950829576,0.15688070549428895,0.12282146942513515,-0.1638815532673116,0.15237873372057373,-0.29444454224375277,-0.07298110324524015,-0.11467914956308081,-0.12624523341342464,-0.3411863689361405,0.2797951704702597,-0.5897738274776321,0.0042020136276677885,-0.021809966847169848
1,0.30468019278597785,-0.05600867220240823,0.08448703085610815,-0.8983155729524471,0.3881569273930824,-0.1977578322356063,0.09762764070257206,0.4420287029036496,-0.09572977816535093,-0.570284950924378,-0.3121008076036917,0.31256826629921236,-0.2716327121868333,-0.11418992515470969,0.0032702400094459156,0.3556472203496915,0.14143696869878553,-0.603992880616839,0.13444283285527903,-0.050037694012326134,0.45484743956262486,-0.8258629883485588,-0.5110775564291381,0.489922065053528
2,0.27849033692482905,0.08648194252209297,0.0905670830706047,-0.3102681970841169,0.4668785208412226,-0.1248140874541594,0.24808763843304485,0.6771883005454598,-0.02260679564944377,-0.058899949767326695,0.07165274799669691,-0.14111327532570203,0.19515938105229239,-0.12103982547078775,-0.05084420761405795,0.07410792523943845,-0.1891299173493904,-0.06056960244647214,-0.06541669492027768,-0.1966555269493207,0.08229631314235344,-0.5084649099404595,0.1301670344062863,-0.06909446631353652
3,0.624140225145691,0.19532858001363868,0.08202420254457106,-0.49697659270032696,0.542346711804948,-0.20539980277993172,0.4530420957197408,0.6338687736086128,0.05856034041975131,0.014519515441091238,0.09570787253757641,0.1185111271546012,0.27639410226461886,-0.13188587923471576,-0.056681576258907386,0.22221471899185666,0.017973411904586317,-0.32198288131523317,-0.15839702381993426,-0.20149691084820848,-0.021470362088980646,-0.8538053691849816,0.2140808596049997,-0.1465813442171821
4,0.37806910943158606,-0.3795623451579277,0.7514115075352107,0.2807497874941959,0.9053180878874532,-0.43706820532854607,0.13369805064265566,0.6361105437400734,0.15070605456952774,0.3918674938602118,-0.30360300390034695,-0.0818858493396192,-0.4314337324625343,-0.21192668849037627,0.17955137410905164,0.31952646560056375,0.38792973966292754,-0.24086546608744863,-0.1811099889637406,-0.5492908346836032,-0.3724101442945192,-0.599255073882031,0.2730191951388448,0.1024641490655195
5,0.36146036133451687,-0.2910749355288856,0.05806207663233159,-0.2140545603123532,0.796408562534536,-0.5249353109759352,0.46850319093117165,0.5935827458500891,0.1893994797385795,-0.10913676384919202,-0.05991890110931739,0.10906876018206166,-0.126037571049734,-0.2123413785060195,0.15053659242558073,0.2955262113990184,0.14770886074276685,-0.2089893220971361,-0.13019822729102196,-0.21991126259559396,-0.041751468331468845,-0.5273714129719301,0.1094191826999006,0.022721102354320885
6,0.22289066093813403,-0.0728965072484475,0.2964243334068748,0.06936588087923544,0.7607287757974037,0.19916736073903257,0.32625064250287195,0.3142710597825394,-0.05464906817653953,0.20138600763804645,-0.11911324980235108,-0.18185665916276475,-0.051770916861546806,0.26425013251458385,-0.3623783563078945,-0.031256362726226374,-0.25190238597810705,0.18194437087110785,-0.08787044619283317,0.12408273361663086,0.08158930794146042,-0.1739185262495617,0.1808755904365854,-0.2459898575472934
7,0.6087700171239353,0.15462993571462577,0.4764954298994784,-0.22621716771737588,0.6104334875862045,0.05255031475803105,0.4338581396689678,0.48800543654896616,0.19250107575888273,-0.09823123533792746,-0.178597248938728,0.03176543739815868,0.5222947172551369,0.13099413952256503,-0.24008965406100855,0.1482997641352587,-0.22555485057418856,-0.020248613143350774,-0.21483789572224987,0.0228466568535743,0.06152464929627443,-0.3264199414063247,0.34980783405277144,0.17253671993848427
8,0.23450612575921945,0.053195683638334566,-0.12161597281664786,-0.03623721400647016,0.6649323498846558,-0.33862669379923016,0.433833107273607,0.6377535954527978,0.22145539276786436,-0.35078912902011755,-0.1035636391806443,-0.07679154761766062,0.26855033951120283,0.06320013235645593,-0.14406428111251607,0.29963199167635884,-0.48771734241701364,-0.16242855908251794,-0.21784209891968528,-0.07241026237885896,-0.41393913770528507,-0.4704848056548928,-0.09140367826151607,0.0837628128976409
9,0.38202106219661647,0.19629523621130068,0.06223482584277545,-0.3445579342634969,0.7887225921032491,-0.23096452548459062,0.3155467735148212,0.3603324052681974,-0.12804650764439995,0.07248508665671813,-0.5237635813407157,-0.06782845951464808,-0.22052061742138918,-0.1460890698877539,-0.243362469469823,0.16460690094995667,-0.4341270465140338,-0.14031301746084426,-0.1163265925401644,-0.03689706978188294,-0.24804431481687073,-0.7278695398486701,-0.44400250020882565,0.3138358830495434
10,0.2986692530556462,0.053002322934502244,0.2474680326521872,-0.14788382036071318,0.5511481487441268,0.2677775673683599,-0.028407751308609994,0.5317480075393634,0.2580905540170712,0.24382789411185674,-0.33701985676363544,0.371909180850395,-0.5424349442421446,0.08212536213304956,-0.25246064391151013,-0.19457703955130934,0.15211728498046606,0.4707146975766966,-0.49539988427290915,-0.21436726359292432,0.48601760004784006,-0.17304974856551858,-0.42209987537597843,-0.05643698576934964
11,0.04711246392959947,0.2167767734690006,0.22563462209851684,0.10001797158374988,0.6324377656630034,0.4496612839038211,-0.04887529239747504,0.2599195845834485,0.35873874306461206,0.37896033475689556,-0.03968178459259194,-0.12822698670510005,-0.11860186493706441,0.08720215625159011,-0.6453627951877696,-0.18230723171795327,-0.07367294066151586,0.0030015240003851045,-0.10948847876841507,-0.5159239128934996,0.09572499887323138,-0.17542908215609554,0.19937826599978403,-0.2337253316853188
12,0.2617166313459591,-0.1685042777359134,0.048409312734946225,-0.42181178498259475,0.7372625057689545,-0.2895976211606858,0.47318916086403373,0.8052056049895017,0.20332762162035048,-0.05977100198068781,-0.2735655526425096,0.32663520650355177,0.08014599406350777,-0.13964716326969204,0.09204108370850526,0.00698765534450574,-0.17439299759080756,-0.027344979496336047,-0.30290304521555156,-0.516868971961697,-0.23669826472358824,-0.4552265635278287,-0.1676157372629364,0.044629024585212534
13,0.6233736539147805,0.02964073909904214,0.1557785074157373,-0.3150616319107912,0.9134877306480005,-0.013925980396659375,-0.18232209888195236,0.43956804218444967,0.00856937355472789,-0.3431666342079298,0.1890681958678384,-0.30900061560738007,-0.2817413325636816,0.13434762673628348,-0.22047203329582535,0.47946037015469817,-0.20220065422774555,-0.7159799954382237,0.2970064541481945,-0.4068585480972374,-0.4081324380721487,-0.3340984057850141,0.012393503557777637,-0.27643976731129116
14,0.8842018183884212,-0.10042800973053738,0.05921769237342609,-0.3525942658004744,0.6664978439311869,0.058642239202882245,-0.038314206738967925,0.6983818368276922,-0.03987013876821815,-0.22366827602897396,-0.1297284517024586,0.1196332378102101,0.3505648244233146,0.13261258772313397,-0.00655652656064344,0.25282547497722746,-0.04354336556318125,-0.5122926629352632,0.2491337532587236,-0.3194047890791398,-0.2653591325421999,-0.3960454652667491,0.09911016269072148,0.020637701552390305
15,0.433230462534189,0.00039386104146587453,0.12122320938095386,-0.44233454456557314,0.7911848510855031,-0.12278689420338083,-0.08984445967593194,0.7356439401140955,0.006684296753309529,-0.4504434258295606,-0.44580382965933046,-0.22845828077120317,0.15912536136841038,0.24272390690429188,-0.08804444924020463,0.21531957318191342,-0.34998060940998565,0.06577142697611517,-0.019322489990455285,-0.5475131666326365,-0.25555589669309925,-0.23746291239405387,-0.16158670392305619,-0.3043314674245543
16,0.7563657481494728,0.17884817125814756,0.07489795750088467,-0.4024643385005473,0.7597742918236372,-0.03135399141779867,0.06186629336970518,0.7752564534660422,-0.09239731722432097,-0.052037800080583965,0.027666134930720204,-0.21151153564868588,0.3704028389516497,-0.16874608531350305,-0.0757809395947939,0.1963789787226078,-0.40942986256952874,-0.2179364377443956,0.13931761641506385,-0.5123874250994384,-0.30497826846556875,-0.5674432685090258,-0.042282395137246485,0.014344042314356485
17,-0.1807094626730675,-0.09546871164862741,0.3768800185889872,-0.6526279873135405,0.7436506210033847,-0.28029700568258514,0.31001002319902266,0.5392094511173021,-0.7966246431824631,-0.008746163572254542,-0.137068062344596,0.7340612790327288,-0.0310025329637987,-0.16688683779591404,-0.0606305261844979,0.9403130426592964,-0.5028014803494408,-0.6666243734267336,0.6858827226102768,-0.17259917703590827,-0.32405758339752766,-0.6011854079132948,-0.4216458251425743,0.41465584192614036
18,0.02348833757467418,0.05733844577521563,0.1592435594832518,-0.6336010004924124,0.7074425117863504,-0.045878924951749334,0.10823151942821614,0.7125493348227556,-0.6905996329048897,-0.25518664218037385,0.382984240824236,-0.07260477607411657,-0.0578627142789344,-0.3246768982869219,-0.28978841972904257,0.4025413556917778,-0.7812628949188016,-0.7199241456076815,0.337555156676677,-0.4713262526947919,-0.013089540875398192,-0.5788601383819801,-0.24802736763721622,0.8055133635706836
19,-0.16753493626971672,0.22412072008807774,0.6906686027685699,-0.5997949433076071,0.5647143063672998,0.14902805706196537,0.08356835465243513,0.7300044852753175,-0.40704501540952165,-0.46244021179495287,-0.07028249440525483,0.015372657033515922,0.22362365352546104,-0.2526751104321964,-0.21227133467691714,0.756124868067978,-0.7151016646893441,-0.497790985704635,0.8409762421777057,-0.3944756637387031,-0.16350378610397573,-0.2822646199556648,-0.3110475230516517,0.4392807649921314
20,-0.22472038402173278,0.5112264028872782,0.6425969575609495,-0.27041028867687883,0.5755637318830544,0.2975703395013753,0.02537412529162081,0.532280881260984,-0.5001646311638676,0.04019452321184304,0.03904267643532449,-0.1517771080662177,-0.06338495000544526,0.11818868638092994,-0.5615717662563616,0.3549514814672755,-0.7901736533118371,-0.19720482780224402,0.039049150606335174,-0.31259839801202277,0.052173102343127775,-0.20240332543769302,0.03931627706145501,0.3774067779680805
21,0.40681558219631586,0.11303724990010935,0.10229849123148262,-0.7231999551672998,0.5186800836581323,-0.24175163362293667,0.46926240909911016,0.7377016977932385,0.035592649331710025,-0.40838467479798324,-0.05587832077919798,0.1925862754368724,-0.09398746887756991,-0.28801013976158135,-0.22176925636522485,-0.010655459313619107,-0.42002361073532957,-0.47434922795020495,-0.32418390677668013,-0.20076911232538852,0.08959139752077724,-0.6752621461786343,-0.5031904901934965,0.40413369946787464
