,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
11,-0.5243933048864907,-0.7755305056661166,-0.23060892302503197,-0.8136176498872171,-0.39179448947159623,-0.6012714963377288,0.13795249699205708,0.1556957392881627,-0.7379502059099065,-0.46752757375599524,0.45789641918357465,-0.6661350858930003,-0.14113966061053806,-0.5155801163760388,-0.021284069352429016,-0.18593217179897925
12,-0.37361640713131333,-0.25373113950566323,-0.2181535017788127,-0.9564354807419224,-0.5112392052914475,-0.9967269999672325,-1.3435505419318565,-0.5744740534267873,-0.7549444994448049,-0.10377592030835309,-0.004583511113365875,0.036560334059264184,-0.2349778132392863,0.2671116085687331,-0.3849165950173924,-0.029002449871549683
13,-0.27775502269542063,-1.0387190672010143,0.001043639702204105,-0.6421692315538601,-0.03801826043497832,-1.1615356739885496,-0.2015902561459171,-0.5996251744938098,-0.4724936833459803,-0.13733992072849316,-0.4181884698004653,-0.22876638416207742,-0.8646174543539467,0.5344727686794818,0.1758764261041702,0.13533169028746547
14,-0.12495964256404028,-0.6644587876084332,0.10188545074576875,-1.0762237699893409,-0.43695736057567436,-0.87062603966152,-1.0238281346249964,-0.9321984141458186,-0.02470860183857281,-0.45251776071581,-0.0021218231030413672,0.036292664608217805,-0.5367098731606007,0.05136142495177356,-0.1578196093329295,0.03259386700004645
15,-0.9357472981533728,0.32074663670522696,0.48356314585638227,-0.36535917176011007,-0.8869157923877666,-0.6529572502683366,-0.451989986381124,-0.7520353715081414,-1.946109836452635,-0.5838828832782123,-1.3395063722690896,-0.27666460405259563,-0.2527532308185286,0.8309505849477429,1.177921165596396,-0.3371043043162055
16,-0.03029951373667041,-0.7159225132663355,0.2070412731151371,-1.2314856584791867,-0.3394925413937988,-0.5974101472657721,-0.791330334560236,-0.5653817337397342,-0.254255509595662,-0.726279777630408,-0.8174103624693095,0.43539843436748865,-0.9307300707776691,-0.061677987074222874,0.34058500039307016,-0.2847027844973961
17,-0.0024395822632751105,-0.8758843486851399,0.4121948778260458,-0.5574232034323241,-0.5005517545492307,-0.8660844500427913,-0.36634008616206376,-0.6012758846667929,-0.2011457495428518,-0.0170839000405318,-0.3263827900076575,0.12891756959123055,-0.8086668999798655,0.01783978243856774,-0.12614884078580393,-0.45912828388534604
18,-0.2627421741676051,-0.9627833825036335,0.2333980279023689,-0.7597642835531322,-1.0405411595571648,-1.0327618247969286,-0.8504268198333046,-0.8578831571860303,-0.6232251590746591,0.6272183943881219,-0.33520007655183115,0.03605433790149877,-0.5241200457673064,-0.3219987103787614,-0.1581334143940356,-0.2780440238741838
19,-0.13190015186885007,-0.8651607384902117,0.001849509249877008,-0.14690344677632444,-0.7797609455232807,-1.080977891633462,-0.9814318008695735,-0.2906191041558574,-0.5456342162818144,0.16395643446414696,-0.056486690578716865,0.08274114482206059,-0.39534113002347987,-0.272871025498022,-0.32102653709178086,-0.09669594783376302
20,-0.1112587990656798,-0.4304230361320801,-0.05538824450561598,-1.2753394669070661,0.21236822582129655,-0.9741506839107917,-0.3256316450550019,-0.14012608094809753,-0.26928603687094294,-0.22435331991924168,-0.19450332781936241,-0.5025484203898614,-0.17415116273959566,-0.42527855820521226,-0.060152059586208374,-0.6363919950805444
21,-0.0996224801341146,-0.3946283654013808,0.378664182391227,-0.9340533511956752,-0.24033318813003218,-0.9871944599488206,-1.2722897215960884,-0.7702157117129941,-0.1534437003578629,0.29072475042505075,-0.311473200263925,-0.14508660973905296,-0.3413901669197547,-0.41253101929346925,-0.4161076462539779,-0.7321246219856059
22,-0.19597991540633755,-0.36164821048942297,-0.09175246198657488,-0.7806053927604966,-0.5381686727070901,-0.7890099718716279,-0.5115489639581415,0.24728929134773284,-0.7497331266032038,-0.2356428596265409,-0.07617908807423876,-0.4377166511489772,0.43043435132833613,-0.5332918468639833,0.008784359646738245,-0.7843761579528473
23,-0.4716764463237799,-0.1951745583519103,0.12325240291837336,-0.8848881693072848,-0.058769931882388306,-0.7986766777431592,-0.2676437584810284,-0.04905925287246084,-0.8541412280516432,-0.15651978573130124,-0.2442816663946792,-0.26030845050153073,-0.5993273580470732,0.22569135755008557,0.022960883900260427,-0.2713528439224673
24,-0.31581971280667187,-0.5163665960730291,0.08985042680432691,-0.7902080191753938,-0.5334572367995698,-1.2179097047211052,-0.775246725343079,-0.9339193825274914,-0.3488302381567756,-0.07873495192883742,0.009339068846709679,-0.007894180988031312,-0.2996551964677126,0.08126478127779616,-0.3301719069724796,-0.03235065928163931
25,-0.46768417469252,-0.7366617792695215,-0.08221881014437518,-1.11152354143043,-0.04251706237382642,-0.2993058798664023,-0.6430804599232157,0.0854657917129554,-0.797253969871715,-0.34980866044148967,-0.26402980474628845,-0.25899144279878117,-0.33816573358442037,-0.1755066005568885,0.16076978736961905,-0.06753325797273632
26,-0.7498904689123144,-0.9915772674738466,-0.07469608860598301,-1.182737006680375,0.05694124637116058,-0.5284444250317435,-0.3686443292944211,0.14055897667724085,-0.8501060986780155,-0.07264142999106148,-0.10554644833345968,-0.76910291885693,0.15100912663629446,-0.37059745058720345,0.08237309480407662,-0.3135979884076165
27,-0.6605467689900131,-0.5166400173915544,-0.16677793740106842,-1.3623183541899089,-0.3267712495724425,-0.7867241626465343,-0.2455570221849615,0.0978588931398636,-0.6961144310461934,0.20170491127449566,0.1333535002953782,-0.7615783729126699,0.07379478369676937,-0.4658069774747347,-0.17342988925243,-0.2678441614437925
28,-0.9004543728360376,-0.6038322148729708,-0.32542585331512125,-0.6048913142826021,-0.11781568366111558,-0.5494488762052719,0.4191836212887975,0.026184388600271797,-1.0174089689690178,-0.9758350333202642,-0.11791357373403284,-0.7393301068350896,-0.09243724867172122,-0.12269861792697856,0.5199466683242806,-0.2767807335144504
29,0.23186235141464004,-0.7148627002727694,0.13379639602863175,-1.1894388877123834,-0.27760792313918475,-0.9292391792040913,-1.3472499818416814,-1.0468652705093076,0.03490856674257423,-0.29377703361224716,-0.4197395279625919,-0.1103065053612271,-0.6001832947166718,-0.10697564847927855,0.1487901502416922,-0.32640287777795457
30,-0.5790987715258463,-0.9853092691586848,-0.37747409678685734,-0.7737821814422773,-0.15693275487764385,-0.22072577680856997,0.09926403347123934,0.19585581592927298,-0.7318512741086455,-0.8480791804527393,0.04610456159559394,-0.7219372974988185,0.07777778131908036,-0.22965028811687357,0.1550200490745909,-0.5077092997585378
31,-0.38553408066101225,-1.0360492625901083,0.09010260837855061,-0.5018474946314012,-0.09897967986426068,-0.6662547832485488,-0.6263982850088472,-1.1508186947344852,0.27557276989298746,-0.03323048380387822,-0.025992706390632288,-0.09152748529355371,-0.9724073361578617,0.15668988380272938,-0.05995860776423228,-0.29672113197673755
32,-0.03666217586718565,-0.17250297934177916,-0.31098408180640535,-0.8548191192184079,-0.6069223487388755,-1.3632307479298469,-1.3324439869349998,-0.6849702270365476,-0.3214925992556235,0.22575138476992257,-0.17371935914839137,-0.024806367799659636,-0.540820745489595,-0.034250332108927556,-0.06965702782083805,-0.25173497710159864
33,-0.44224673029727274,-0.9969857831781539,-0.3379412362626673,-1.127232408372555,-0.06889873937824811,-0.683971345295406,-0.6635916528699015,-0.6099184869542125,-0.2577930075581761,0.15336872604427532,-0.5330832243855331,-0.3582721105238544,-0.22620663768785565,0.3863023622929749,-0.15952520006304158,-0.5576646140316643
34,-0.25703921265008206,-1.0015560040416445,0.7505051639865384,-0.9654151156100055,-0.44553055775498773,-1.1279816962022686,-0.12092429719535586,-0.14928100764611324,-0.569455669300373,-0.4830543094227117,-1.2675288065502097,-0.4974184932605302,-0.13067370296321265,-0.12011531207325692,0.23753183444680942,0.1502556187778205
35,-0.32574967926775344,0.1227998406946302,-0.33066302977554524,-0.49203618823829703,-0.33292653618396156,-0.7876991761989425,-0.4575959140020537,-0.5602099900673607,-0.821010830704412,0.39229461763615037,-0.6615016445133006,0.3269470468967143,-1.2785577206425682,0.4195852860993119,-0.25801795974318786,-0.6094467690939417
36,-0.3236171827987382,-0.21821586159465328,-0.24853631042266058,-1.3204439952874267,0.10932999570941103,-0.6782863882030936,-0.528446943653199,-0.19787229565125777,-0.9276190408259565,-0.3020685274650016,-0.46422103031818013,0.3872389601948607,-0.6312937465721961,0.251406363534499,-0.07963642867320551,-0.42263315506555643
37,0.1371693361004258,-0.7676272724087442,0.40373073294829087,-0.5811192414906765,-0.13774634560901555,-0.8096601491412498,-0.604393037072571,-0.8298126820306422,-0.43232375890943264,-0.5801619639122126,-0.6343916339260701,0.03464143551305632,-0.8281544234772711,0.1681350813043558,-0.20911351370967993,-0.619932480880935
38,-0.629864501573348,-0.40755793909246224,-0.6561357966770544,-0.9029546691456856,-0.18882100469646942,-0.1624691487511392,-0.43596362101320346,-0.1647361623627863,-0.5516027112470602,-0.2179148367183074,-0.39176142306670875,-0.35128840278824985,0.18913829308510546,0.11073756412149055,-0.2967597840439981,-0.3391183802036228
39,-0.1839088011151372,-0.42979969266567625,-0.14807775755723207,-0.703996617863072,-0.3120405457834509,-0.8849894278813134,-0.9124649998238774,-0.012150678251693442,-0.36120314602288645,-0.5395367155370685,-0.1127357642391707,-0.11232432198597617,-0.315629324438091,0.060095206891301024,-0.3547749357303086,-0.22530102750933062
40,0.09463649962489307,-0.5506564088403098,-0.26494286242898596,-0.6539898612403902,-0.2521189217867764,-0.9079230707866544,-0.6859552084345969,-1.1562960082969056,-0.2946380203587505,0.18794980521353977,-0.5962837276985821,0.3075853266726666,-1.385228524671364,0.3103436356968327,-0.13469094324639308,-0.7410449589766097
41,-0.6187974278507526,-1.1420264795459538,-0.6347515018572439,-0.40438000116718875,0.12637079483420238,-0.22972381229856315,0.17465455893930273,0.12736104179831098,-0.730657295612825,-0.6000339465576345,-0.1712176437810111,-1.0411071923363633,0.12785596273673075,-0.7033293764922748,0.10679897791927401,-0.8656870642055545
42,-0.44941300249769717,-0.2948339837825659,-0.5302227162000553,-1.0877263354707978,-0.6078343890064208,-0.007039431239204778,-0.3970246737150113,-0.05666111819997488,-0.7174776505960041,-0.47808294695210185,-0.4609941220772683,-0.11742319637229487,-0.47745597779123744,0.6201766228133808,-0.12310682895278427,-0.49564927716498247
43,-0.513111903723081,-0.7106599608059767,-0.18585732461313093,-1.0516348048657227,-0.7906688100599396,-0.24963332018160542,-0.21212807753434487,0.29652907674878254,-0.6185694614094536,-0.18384347474892818,-0.5625353148076926,-0.5160110179777678,-0.13322737366845533,-0.37049646859036084,0.1418709193699867,-0.6195248153780114
44,-0.5705336048666138,-0.3297729003424834,0.18214599152555927,-1.0232622156124749,0.22942949831591644,-0.24546878115919354,-0.4008397586815934,-0.43576434864276525,-0.4343618134113365,-0.4397939746233393,-0.7089560017320544,-0.18301995570465301,-0.5447430027593015,0.24382946966227645,0.11944165952230873,-0.46419561281957755
45,-0.38644101721820284,-0.8235350410261836,-0.3364614104308747,-1.3444163934062885,-0.2109116140747658,-0.19772536139233374,-0.11660408731740053,0.05150527828248199,-0.5239010319828178,-0.10462261529986493,-0.22123401374128246,-0.7483028046839374,-0.3614613906242776,-0.48635701992129443,0.013546360401228672,-0.32462107583359695
46,-0.10892872258636838,-1.2554029636931459,-0.43134844643956555,-0.5761732313582362,-1.1398751332347759,-0.09730933075680219,0.342374069979458,0.15428732799580647,-0.9250401599811386,-0.3932700479379784,0.35403952846546455,-0.7750750838932428,-0.2855039582181679,-0.7427296172676393,-0.1426516729150418,-0.21800726186295735
47,-0.02696305854829622,-0.610272031528732,-0.05615576232983935,-0.35946300267667874,-1.028005174084093,-0.6159995667105197,-1.041521664900027,-0.8823811845709811,0.1403050359179324,-0.47295789271730465,-0.20923237270990838,-0.11387053418387484,-0.7819755531034648,0.13033301423083404,0.07085169405078244,-0.13667176469088976
48,-0.5725732729180125,-0.22199030973726636,-0.1034035639882717,-0.8594052706708019,-0.41549579185803814,-0.49104780087047695,-0.31488312285668213,0.022562347054300463,-0.5942036320533889,-0.5757762528848274,-0.02557704929107396,-0.29129445285959454,-0.03149322552103346,-0.19722171762021332,-0.2254399686965629,-0.05018195844877853
49,-0.5258247376519604,-0.6084176657538158,0.23938905500410027,-0.43525526930327063,-0.9073360917976937,-0.622984400975606,-1.176600421312798,-0.7859737138559538,-0.09912623193171535,-0.18394825564104184,-0.6759082201334153,0.4378018556461245,-1.1199509759160842,0.04833599753466067,0.5520007182632585,0.09311084878698521
50,-0.06724156934125469,-0.7982780129332258,-0.5231701226941426,-1.0402225439396067,-0.6120158540694626,-0.5115641000467399,-0.6434521362619552,-0.5215840980243349,-0.41628135063209304,0.06363208529954287,-0.547416049581495,0.18874637522329207,-0.49619198126591973,0.022477948938540014,-0.22613292323047854,-0.5862768831903808
51,-0.6835630245970788,-0.7563023977441667,-0.4075181711080763,-0.6027092621234919,-0.4985544847451926,8.85626228566911e-05,0.06587720908978315,0.06501590177081258,-0.7718576046339093,-0.5094465280473102,0.26181162528175467,-0.5898357256145302,-0.19983256731748217,-0.592735867676549,-0.037341016096527256,-0.31996902541147637
52,-0.6020397702270723,-0.434757723081762,-0.4903695388306256,-0.6327691569200898,-0.5974189415835129,-0.041786004352935786,0.27762713401972894,0.08515343377523747,-0.6315088281221545,-0.44567354975876794,0.15539370862436325,-0.7147517556760192,-0.3536770074821629,-0.8155362006396881,-0.1440973514354355,-0.6737166578802598
53,-0.07122317970737188,-0.461933850222765,-0.3171518426114649,-1.043157934405019,0.12235870391908095,-0.4237997710475333,-0.47442715096575405,-0.5033063163876165,-0.4286196381499038,-0.396998195762655,-0.33611793570111725,0.3362895266314141,-0.6281262157762526,0.10840712803159837,-0.6255356239492708,-0.60409085065865
54,-0.18665100581556154,-0.7658701030687844,-0.7464145003974498,-0.8013153640104362,-0.1416454569320948,-0.7493422601681546,-0.3866814476432346,-0.41555758962420236,-0.3855492077112068,-0.23485178049850547,-0.19963882983399883,-0.06254738213180773,-0.26438562496070916,-0.242580927303111,0.14420798802922383,-0.09986337399186254
55,-0.0063739649152117096,-0.44804763528150005,-0.2864938154401461,-0.8202477004420957,-0.26013802270708763,-1.0503900884076234,-0.5670087861179965,-0.6338956671724014,-1.0450469154618454,0.2828866265213995,-0.5169096319752811,0.0325760504230259,-0.24828802627348745,0.5010598905614314,-0.652182424812732,-0.702566219916113
56,-0.3276471963117856,-0.801260944633153,-0.2919658168205134,-0.7410176888851399,-0.3133550003913471,-0.5466025338306553,-0.5221340056522142,-0.219465019889091,-0.4413185735038195,-0.206545832363858,-0.20653370247257571,-0.10833683315938916,-0.1778938650436758,-0.037301487306039174,-0.15571298112647228,-0.22463139394018786
57,-0.5853533827101197,-0.34818280552308856,0.44818240610394994,-0.6014758533332175,-0.0726236347788163,-0.5095626060343033,-0.9465392549504188,0.2576952496832903,-1.221124058564842,-0.36013592460193017,-0.4191667839316879,-0.3327923137195199,-0.13095639132764525,-0.39029033982497496,0.010993838966653022,0.07658302221737055
58,-0.2658763173602719,-0.5709375236370124,-0.33687223727309046,-0.7833890660416707,-0.26488961151007173,-0.39670579300996095,-0.3778856384347606,0.07259843419973852,-0.6188730220486108,-0.42051503463651096,0.2349288376758425,-0.25197885149884935,-0.28526561882309187,-0.300278921625253,-0.22138977297265913,-0.3927988717231174
59,-0.21534260531413105,-0.23229361702394685,-0.3916060650111742,-0.7046748470073662,-0.1011625535006088,-0.5024088661338992,-0.8249867999940457,-0.33094974879862943,-0.4214958937394884,-0.4797447298624884,-0.41337835912677495,0.06311545035526432,-0.3883348496686482,0.18544354960937579,-0.35248410784975565,-0.34353140155454154
60,-0.35050957533938,-0.3268233968673429,-0.47585355033294674,-0.8805473544951582,-0.4036329680324652,-0.4183939229264879,0.08752312201051977,0.08935074473126428,-0.5098372306573621,-0.41356707109603613,0.3202079892162949,-0.3527283348803468,-0.36410890143842,-0.4954666714530639,-0.4024013511844739,-0.4676704762579746
61,-0.27822409935024006,-0.7121570479409215,-0.10403261318903352,-0.7581472867843086,0.24458335664244096,-0.39297941987873636,-0.5305633504373859,-0.3563009420379834,-0.8559873675775989,-0.16495507944724852,-0.377456168918941,-0.39766623886797164,-0.27205392425062525,0.1463097932709261,-0.42040349399769944,-0.36604162310328214
62,-0.39805383976618364,-1.1944320440484117,-0.3228898670435152,-0.6844837799249484,-0.42001362801932346,-0.2982419546527436,0.4224871284645065,0.054847222372024336,-1.0708872740015836,-0.16910790056640643,0.18234139316687176,-0.5360808700806421,-0.29616800925423287,-0.34077300552334705,-0.11899765873021305,-0.28897292074861164
63,-0.13094409005568172,-0.767259427416763,0.27656827802433037,-0.5119401814753874,-0.8065717035447982,-1.0121651218275132,-0.6112080427279596,-1.4897554594399243,-0.4215292530720241,0.6231356865727427,-0.8009424051525659,0.29427716131806414,-1.0847775759962253,-0.2148348132761812,0.06652355165700169,-0.09924990567778338
64,-0.027282415478717528,-0.7704760643083097,0.10756373608929282,-0.892612145024191,-0.3652428855590745,-0.6435409859203289,-1.248320387506707,-0.9963359131255087,0.07437026993679575,-0.026692594771008955,-0.6667532126010638,-0.07040515567613752,-0.8539462351162775,0.19074315016090443,0.0268572864390174,-0.6255196370493807
65,-0.42454695882969495,-1.1594188095687599,-0.07509756768269392,-0.8359442387102326,-0.18400484971219772,-0.22970482807570475,-0.13588716716015276,0.2927350882676302,-0.6931062327322318,-0.5903509529477157,0.104678189043527,-1.039646609009383,-0.23937126553367974,-0.11444837976103622,-0.018361241817063747,-0.7110930098763849
66,0.10616150520808594,-0.9836667074626498,-0.314762721695244,-1.0010553009953689,0.11598958596237983,-0.521908133332333,-0.05826764786456752,-0.6442570384488548,-0.8963213955374371,-0.5191417908250736,-0.07621312843704606,-0.2838844901690792,-0.3534885355764622,0.07741728607997982,-0.3027996267784636,-0.010692832860451145
67,-0.03572463354215439,-0.6461731204267595,0.38300319918477327,-0.3268895514041742,-0.1640980386608225,-0.5119475178966648,-0.8348559351135768,-0.4037949302417228,0.047274439208523714,-0.6978087335232798,0.21140738369432743,-0.2651034598097295,-1.1295817712233882,-0.10843718617945003,-0.019502642584327073,-0.25726304133692424
68,-0.03757303848044761,-0.7183971701968033,-0.10152288123846868,-0.7338669743317415,-0.513350278022827,-0.3100658747570767,-1.1044288171079657,-0.49688873946022644,-0.49660401334140164,-0.1071632813244202,-0.21196195984573446,-0.10910588877147995,-0.5131403202866788,-0.7554887412268493,0.479486598969709,-0.4314685065892299
69,0.19332764296738528,-0.9562214203218969,-0.06739881677098004,-0.5143894068548258,-0.4665957831017717,-0.49548864026677,-1.0749813277108888,-1.4333960068309881,0.16273890210104922,0.1343541379384471,-0.4881493506088687,0.1238372183181889,-0.9212636328643453,-0.21765673494971466,0.12133424667655773,-0.7323151831495425
70,0.020698072095169467,-0.6749606466484812,-0.1825358610615419,-0.8223526299144629,-0.30461166941469203,-0.7606755932119879,-0.7238936349364367,-0.22423752366490676,-0.6601788781220886,0.0362080316399685,-0.655267250989999,0.12495249549785076,-0.5841114124818613,-0.12337770059134684,-0.12656737147220345,-0.2980481999112228
71,-0.6586711019887102,-0.7394328387614898,0.4133855393965441,-0.43510786609835,-0.5591955566795282,-0.1035519368618631,-0.7228721038699284,-0.39179364562148083,-0.5996916892336404,0.20557764223597588,-0.8803690058323029,0.5749410274276694,-1.2105281825193954,-0.4001268855263219,0.3304319063279283,-0.20829870027280104
72,-0.5086798578265601,-1.1467224566932996,-0.04296114104346081,-0.9618346732802754,-0.7887351256920876,-0.28821649233447844,-0.41281054009771284,-0.9041524098046183,0.17373692591208184,0.09911900732249643,-0.6027900596532746,-0.2419723203812292,-0.19581390401867876,-0.5202447834878183,0.34814495705357457,-0.3699170849157859
73,-0.0845269651154145,-0.3186412407861078,-0.3162492344168347,-0.6722749913901932,-0.09051195917511126,-1.0114643504866696,-0.6317610984621361,-0.5390008938012338,-0.27027432424463266,-0.03011867184252085,-0.7208825967318142,0.3297464308409608,-0.9356345600490767,0.07281500449119152,-0.18283647864193772,-0.36577310812273245
74,-0.27836152063589403,-0.31043930091811495,-0.5833993198794628,-0.7915443180794103,-0.39666410721085565,-0.43667673934254736,-0.8185357654267477,-0.7837790577299467,-1.1241858042133284,0.20761259969744258,-0.6138186132741219,0.35599561438849053,-0.8369583711058691,0.37466818817970243,0.25354437307482314,-0.3548471825154378
75,-0.42490667607630034,-0.6731171895936018,-0.49061432663946686,-1.0853448448001275,-0.5188948640633868,-0.2636791366924536,-0.3246317453406575,-0.327695884492407,-0.8043478011251218,0.017257401593243654,-0.033323887929054566,-0.6694029767623622,0.18277770194583445,-0.16364860503712056,0.08987901938951356,-0.4476456641873301
76,0.054921344429386454,-0.4189357157029998,-0.13362091704606072,-0.8797302911873692,-0.09440053616015953,-0.3917620978178654,-1.11163680885958,-0.7346878964415641,-0.37656124338282687,-0.2933556344451561,-0.593877204678144,-0.08514472809546657,-0.4904348064675936,0.05399377216394245,-0.2697858638035096,-0.6704108743667194
77,0.09031068142598829,-0.8637127584985079,-0.13871828616563794,-0.4038472552007377,-0.47589495339063853,-0.5922225642432308,-0.742449424928648,-1.106131640528719,-0.25243110077410136,0.24156730962312853,-0.4713276000337712,-0.014201805130925787,-0.7415814640989018,-0.11166851329127718,-0.18887845926859995,-0.3171306895314949
78,-0.19745623986261743,-0.8034496185932315,-0.4562936436776832,-0.9746159697014768,-0.19917441231830735,-0.48432458376246773,-0.18091504142418383,0.1815795936100103,-0.514374030031085,-0.17677017185609792,-0.4427883432485295,-0.6396332129690372,0.0638796556828734,-0.5986139099470438,0.035731628827366385,-0.8966529850071755
79,0.08420572300183471,-0.8783681132160348,-0.12599153124511897,-0.28504916842489414,-0.25890549206946856,-0.41284065522568575,-0.602163717915879,-0.31261352711034684,-0.10677438768751367,-0.5590342660392749,-0.8822232604808606,0.08216491197322667,-0.6493126820943403,-0.3591491046076204,0.00042551503677185407,-1.010539825631711
80,-0.18512178774752966,-0.5413476299416611,-0.29528966971058773,-0.07719760908286442,-0.3348434087168981,-0.8532605076383047,-0.8390107314443866,-0.5120079535749928,-0.184241128999428,-0.3739261941066872,-0.619838760652761,-0.06602392929685111,-0.26951268207147017,-0.04264850157899525,-0.2286906234403916,-0.5978760621970288
81,-0.13106098529809418,-0.662568684842367,-0.07769957001056214,-0.12210846385241454,-0.3331809386910664,-0.6371470428085285,-0.9617976562750713,-0.6786067443113721,0.001657684015118235,-0.48609798112775376,-0.7226644823966423,-0.12003950757254218,-0.38482665221426865,-0.006168916657827846,0.16020793385749205,-0.9318427672247053
82,-0.2993679284829103,-0.7417999993862305,-0.555470610112926,-0.30218121061858355,-0.13904947725606653,-0.34552555182069233,-0.2279589972615922,0.10944692943689918,-0.5071140426024797,-0.3914904675390625,-0.16571488128311415,-0.09186977760906063,-0.25809595556233145,-0.5814497662212025,-0.028900509633097177,-0.7086875761773153
83,-0.04375366813132853,-1.0058671540397628,-0.2665469461288529,-0.1790618535249749,-0.3459252287931432,-0.46864700763035383,-0.6049930618378017,-0.3605792305763658,-0.305770569753784,-0.12288058814038903,-0.29081625955331675,0.18020164290706975,-0.9278205106423276,-0.7405572966632274,0.1075474062324847,-0.5762758585317709
84,-0.19865480262378019,-0.7447253915552613,-0.49542237149343066,-0.1911136760171083,-0.14449515749023858,-0.858559033508167,-0.8042440456320351,-0.3298776326202487,-0.34478233839505323,0.006711454365724028,-0.6061300271019385,0.13911909809445028,-0.24989839986736906,-0.18256037770012756,-0.36400245092281214,-0.5650154383997249
85,-0.2611953562451744,-0.9181548827588336,-0.718737922538868,-0.3114722750985122,-0.06732873938611114,-0.2893001547820892,0.40840106096977774,0.13636231219232012,-0.5397341490345764,-0.3591797810622513,-0.43610568234092545,-0.402070226353121,-0.15364955867955196,-0.9822144337767821,0.01798259393221461,-1.0077911546749814
86,-0.3853364496058723,-0.6056208530809583,-0.25479146012632453,0.1340418965054041,-0.08812024685444231,-1.0118563802401896,-0.6204736061027004,-0.27449378931895846,-0.3974179585403528,-0.1119939900974059,-0.36371909658329554,0.12333529150798107,-0.29087851905639867,-0.1115261298959757,-0.4233523008404442,-0.25420008699093183
87,-0.41969594606432403,-0.45381261432078746,-0.31785600807206377,-0.1402374486322712,-0.07592794355347847,-0.8596696339682978,-0.5181045929598156,-0.29605130284367653,-0.34742642175721405,-0.15474537197092122,-0.5520102747209701,0.084493140150716,0.026493673722938593,-0.35384296813725147,-0.2715561274330129,-0.3684900430280593
