,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
0,3.57648379135388,2.28351546391709,1.9386490174567987,1.6173769064465642,2.8010105076257608,2.316962842317622,2.317309397452372,2.544425382111976,1.746579467583583,2.8297827149319517,1.9190454238568089,1.967638985956304,2.627863192134132,1.5216790002050407,2.637763796671508,1.8013785548691224,1.414857614492289,2.7120154062038484,1.844200206249649,1.5253072683924729,1.247881891167027,1.2807299397986647,1.0980832065715656,1.759493099259491,3.1719591059506014,2.4108721895582788,1.7313448452624423,2.506383244838443,2.8164663407131783,1.234592830257426,2.2975797770690845,1.7319497126043335,2.4077139752971886,1.3981841635114398,2.060702958063479,1.4117573638710808,2.8813670908726428,2.2528916282388796,0.6156843855502059,1.5286467318077506,2.1922853613656796,2.4182883167034337,2.042477634440298,1.5952116125746056,2.444361572337741,2.787068919514499,2.04635206923763,0.5398332972325901,2.0728603276117332,2.2256910658529976,1.8686685689014086,2.0077428235674972,1.570820332184967,1.8157436102771285,1.901679695834375,2.1833222565549275,2.3556709075238853,1.753580856730292,1.4047607321723392,1.6465436897087304,2.592916361980209,1.711292162331082,3.3589241512411037,1.6189678948880795,0.12095925744079916,2.3823166002172202,2.1804005651106624,2.285686811525867,1.890497371486433,1.9159086920380435,3.816077439414433,3.095474987113535,2.137734412636173,2.820748640588179,1.7219302478849325,1.5555700810008943,1.958431320241687,2.229679632795308,2.3670765854393285,2.4749997318131327,2.14483150392702,3.2736299758768768,2.0128788215141866,2.6613235933824537,1.561912746922811,3.404955153961076,2.348074741068033,2.008588261851229,2.3434781599549472,0.7549856901380089,2.674076308637532,1.5870147500703398,1.3754418778576558,2.1933390986053616,3.0706590724942777,2.054117509442825,1.6550613035386514,1.8818695294968644,2.2254571382149675,2.2114270758168098,3.147319090038777,1.299969650341029,1.6296420947840549,2.4157648386383173,2.1218702559530658,2.5796669847832727,0.5081007438252398,1.9396270019792123,2.2903536222021437,1.5616438751639286,1.6346814214990215,1.8744237609907493,3.00355781180952,0.7830856635226072,2.0240241890653143,1.630781408701836,2.758445308381602,2.228407210816164,1.7885168298632348,2.184833689652019,2.981678641587478,2.242072805497971,1.949768374788939,1.401199907543699,2.7057013737593962,1.758166410855309,0.8189883528319454,2.521579985068378,3.141065791011706,1.3988782438552259,1.9086090904100972,1.8331448548848681,2.1975278812291332,2.3524912938750564,1.4141764989146457,2.4771300983327036,0.9426707329416075,1.198189903124912,2.522128587307579,1.8749063429833788,1.5287297333759111,3.0069615563668477,2.756923577251648,1.5396853091790177,1.8226626551374407,2.1684848165720503,2.1980295852392397,0.0,2.253277499021719,1.4840323103954574,1.7179812054596741,1.230700035082012,2.404539138524016,0.7539498968632751,1.6268872078697445,2.8162415395898464,3.8013037119263844
1,1.751067868859693,1.8470038383780882,1.5994126673963436,0.3641383721692053,1.0752324833985945,0.9135406137919251,1.1475410586365111,2.211769940829401,2.0086344305825063,1.5155692179346756,1.529629615377512,1.675054332464672,0.4857852454171011,0.751374735807931,1.2633175377036623,1.7880307716836963,1.7811714962389393,0.8919975854624003,1.045147926438723,2.5151107905046715,1.8005235578898837,1.6330551668213733,1.0539740893523977,1.2144021463782688,1.5812041286587615,2.0300790421675066,3.295558010939885,3.106693846429609,1.3245162834204005,0.3200494434157545,1.5045653297913273,1.2622837236065092,1.6025602445509033,0.7597738020648849,2.185434862189367,2.034931804950863,0.6191301922729129,1.7438014538443645,0.06780116198267705,0.5712453331016609,2.2028042812924804,1.4942048833468065,2.1829818457676153,1.5510965348554469,2.0561728918852764,1.9726946352698678,2.3117810800140948,1.2398130836046743,2.5347467805143165,0.288877173839888,1.5791385363540864,0.2614106514716754,1.6149855143830885,1.7154931384259777,0.06167055163816193,1.0633616782577398,1.5681846105669677,1.6486469069591883,2.6087279960388976,1.9318910783328043,1.9180491636822068,1.963121786452519,1.5845628024375487,1.5026551126162049,0.3314870900599627,1.772326768931091,0.7090567250248958,2.644065766691608,1.5682373975940191,1.5142786181337402,1.7728759037753994,0.6473706035526026,2.4170846555088943,1.8225918088598387,1.7073626051823614,1.6090994679070345,2.952186302320494,1.3408292136601077,3.12412659605556,1.4464756739328775,1.290848647431324,0.6537127088105661,1.8646149611944192,0.9126030097358668,2.446914761238693,0.8690149040877395,1.5853173548797928,0.9519926907614211,1.1732004925356456,1.8721024086382916,1.581563666463023,1.5717490965728942,2.511574089094568,0.8331697192149556,0.9176546052355803,0.9040226750828874,1.9572321801855592,1.589728674023172,1.8647933345089185,0.8512135876878177,1.3410809408941584,0.9643497016949577,2.1897124767279568,0.25869120381459676,1.330444035255475,1.464951271313883,0.6286144660675168,0.770088270898005,1.757532608383817,0.22785498823770367,1.7175068957803465,1.7566538446229858,1.1878902966778189,0.7732230822332175,2.069965075072966,1.939382631973913,1.1148433826848652,1.9083037106824632,1.4329907175273595,2.1110661124175825,0.9120652641351745,1.8053359288280535,1.3888278986417215,1.8546930177761483,0.7959267874411415,2.8774815987316096,2.0463828481667137,1.2951605333103386,0.5753302208836097,3.247245187149507,2.153070367908063,1.300223333718309,0.9854563441784041,1.290646492476644,0.7500103377127642,2.521931327489121,2.0385171644583444,1.5936640967531819,1.1721767669232697,2.0729525347087665,1.0171753627033684,1.3717086881754694,0.0,1.3386642688376111,2.162425540127729,2.5532512061694215,0.8217157660384911,1.3573036336265927,1.6837890183233564,1.2336991964165063,1.3885228729037746,1.8776619429403145,1.4925674640050757,0.13592400673720872,1.7997303409897123,1.0941339036078017,2.3754706051683065
2,4.109703402591042,1.742292749462989,2.4115368823879346,2.4090937460300705,2.561394441208746,1.53556970534507,1.9061292560559249,2.4401370541133294,1.4295950978027123,1.6823399756189057,1.795158901490412,2.281992647614653,3.4057795303574685,3.0091857365843286,2.084673627874947,1.9844531706647122,2.155936264445541,1.9747280899825173,2.07267305519492,2.196093076815253,2.0546718208092556,2.6467981995164473,1.8529670803228457,1.927578321307283,1.1846533085186866,2.157029114142154,2.3074811002616804,2.6716008098269453,1.1210306342303562,2.105927654099413,3.3893411554644213,1.549662470468797,2.685399207740072,2.7252826748903,1.4669333683306867,2.173212962296375,2.8626175206579165,1.9084038995850152,2.183849779308182,1.723762589528629,2.2004269721074885,2.6209845714079565,2.30393034736044,2.7622798894468885,1.2146327695565278,2.2525240994174647,2.2453146335794014,3.0804743924862987,1.888299597833208,3.0749110092101644,2.3329382290694456,1.6347718042520178,1.900144216733097,2.5903729077130917,3.6116518511472453,1.5264762897272373,2.125979232440212,1.6059518429704676,1.5998015045455425,1.839553873754459,2.9936117938992446,2.0769259705632823,3.054508738322661,1.8088614831111607,0.0,2.2154210974453736,2.3528357496496564,2.105166439693627,2.4411611614319275,2.0423304432759997,2.745720807757132,2.439735806164615,2.214093063688418,2.167881127841527,2.2395806446046924,1.9434597176842188,2.210979665539331,2.1309370162523753,2.1000549165050724,3.813735591412997,1.601972900527916,2.5058947206213893,2.2570251119221214,1.862754259663809,2.678149650085489,2.1791880344572543,2.9440085995271335,3.539366472760941,2.797232823023126,2.459013416259766,2.9906117531625407,2.2278107665570013,2.0502881617509994,3.265540577057972,2.8043174813977236,1.6049016961721498,2.0096685061277872,2.1537894572169423,2.138901541917263,1.6275523252907869,2.7764958634245933,1.7544995312093017,1.7116439885918173,2.275726651082934,3.2470076753204626,3.172503824133903,0.9574046833230457,1.0601634508796973,1.568414432849208,1.3666904877418793,3.041814669464017,2.322438317488504,2.647673347317276,0.5348560793636301,2.6234280981865865,1.588143430964311,2.443997319395853,1.0095650935045493,1.7751999409467518,1.61472237527991,1.9859248583025118,2.331593457482392,2.489305479758323,2.488003472175805,1.737450477200545,2.1495256145432,1.4171280804425053,2.372520689518936,2.175599935670391,2.2575205553732562,2.541793158390143,2.2473358049793615,1.9225085288785655,2.469811346956912,2.781913879680126,1.4104217547205529,2.484599399844633,2.3196041987291682,2.216190801724372,2.09252868614015,1.9191676351189484,1.6707404696978747,2.4986686967114164,2.7118519564183834,1.6395569509078565,3.08012709288814,2.428245284321931,0.4589805966585261,2.2206510313180687,1.3327777636157687,2.6593316186601985,2.0965890668177667,2.6327349598693455,1.2963251643529932,2.998345141639616,3.1964235338446185,2.74492673835754
3,2.80093018301843,3.844536362269988,2.52216257338904,1.5575226881181319,2.5300193897670282,2.2768005098327033,2.5360751645912756,3.115927333079532,2.9980834196975565,2.4939890472792854,2.5230488685646466,2.8345592403552806,1.8143915068517558,1.8655034562538708,4.070375920202332,2.458824445142589,1.9054886627974277,2.639279202431354,3.5684898599355175,2.9777196658139373,2.348401255317074,3.523444181941052,1.691389344810891,2.4098271195874177,2.2076599587468966,2.49973249077257,2.3539209778221033,1.1544907279363996,2.912313091867328,1.2886720061425314,1.7545467939608788,1.94798021510475,2.6343580711200074,3.3535251202233702,2.800679727981924,2.6232258316405836,1.9342068069909641,2.961814379014691,0.31194358986216497,1.6622343558907497,2.5398920354402175,2.8495901668095707,2.504099364153023,2.6615851645863122,2.869785403170761,2.4950701974420646,2.6947479986102194,1.8315065923205756,2.298759529019645,3.3094342515849338,1.7728434634267591,3.3195952431954057,3.0735586648793944,2.2606426982940055,3.04745552457387,3.9078029101478178,2.812177538643783,2.38197559296411,2.2357841305306785,1.117502145848014,2.755899676730923,2.7248652615097115,1.8592887674492247,2.0365859727830076,0.0,1.4283563417995608,1.282379334813316,1.483795106220521,1.916803719220765,2.9160641760969357,3.226151494344489,2.7489184537371187,2.5341629845905684,2.5962147120105237,2.6198980501550415,1.5651262275947249,3.6613981131196227,2.3037109649967875,2.8535590833725135,1.578093626104608,2.5390928455622603,2.306085283098968,3.1264141703259964,1.764442147019342,3.1014795814838907,2.7871935217335424,3.558530486294228,1.4500109251376534,3.0491791011783973,2.2894712921092153,2.889582632849778,1.8505039313218228,2.0372736137185874,2.938948719805442,2.421702923674731,2.0025917391055748,2.0410853717476423,2.9842134109925254,1.838511023789567,2.3613160557437105,2.3161071740574064,1.1975747837308777,2.431486475318903,1.7142015422042294,2.8190919609798604,2.0136976398084934,1.0054280135391185,1.3212330004719726,2.934885079911936,2.311413231095521,3.252625128832829,1.5281657988453468,1.6412768826646957,0.06804877653237318,1.378296783654232,3.5519363559501844,2.6672804402199266,2.8022617829548793,2.1420498187744714,2.727115101914041,2.3555518798643607,3.2406437109468293,3.5937200624007053,2.437038988653857,3.681562367987948,2.49040444505275,3.466581085061248,1.4617110653685135,1.7947893647404554,2.2486895501908672,1.4076713191575319,3.2152236513344272,3.0697781227584082,1.6245761567684733,1.2148773183517827,2.9783072086573776,1.7378806260196487,1.5039361203033814,1.275162854031937,1.9888173633506374,1.606901041296521,3.115040669047292,1.5609799576056653,2.6051887149181647,2.277954850442404,2.615568707217943,2.2076859914932863,2.7540500941367783,3.499741640823416,2.2051526387112856,2.516167361844004,3.016947891406036,3.1823169727574587,1.227735552667586,2.614494181117678,2.529459336121515,2.3928316387343167
4,1.5708479325918399,2.4763470761439685,1.774582896911443,0.300437526807358,1.226073569135163,0.0,1.7817907674706508,0.5006384766812364,0.9475102641616647,3.081244195990008,0.7858514440097526,1.4096011184783905,1.6720496531864133,2.3638329825373448,1.6739843570240924,1.5781869911271147,2.015669609947758,1.0991944500195845,1.073108773669332,1.4839476488943286,1.658392510406352,0.9782263925268224,1.0333062485127025,0.7607351481921474,2.394816508631022,2.064887570331503,1.621160542726408,1.2994179736917812,0.8542673421855326,0.1842939407736527,0.9678426805309777,1.4106726509819247,1.8894094898663631,1.6345526408966693,1.1150036822556577,1.9334392783975618,0.5846074033503815,1.6289596231229557,1.0328114852585646,1.9264216055650463,2.4621431166580243,0.38315025445539064,0.8044652587880624,0.6663828987229248,1.352845733994656,1.3538322361858128,2.1697371576390463,1.792494924769053,0.9896261300119443,1.3275236071237586,1.153395986818625,0.9628157191381768,1.3351509821210539,0.661741086536243,1.697096490337168,1.3342367146963479,1.545616441962466,1.554596770579908,1.5029601056653936,2.1184663243889066,1.3964044902702313,0.7682917846415033,0.8607937984654537,1.9087276486709683,0.22921619505396118,1.7982250699928883,1.9447603367509445,1.7404727403589075,0.5562324728196619,2.2295495621899972,1.1573298215005419,0.8723975807530892,1.6374342219516538,1.6054005226064372,1.9412757686054207,1.480011470622261,1.498617476034544,0.8795422397585899,1.4408732506723063,1.5381024757172301,1.7103466453839529,1.1393724072646014,2.2311761754027235,1.0752758750365685,2.004164790672002,1.6887391919095447,1.1958710666540326,1.590939783734834,0.7125044373292048,1.8573224904418455,0.9222518551611907,1.8061203855200312,0.7195881630418128,2.2334682578769467,0.4425926149123399,1.228291720776282,1.394128058768008,2.1377566906663317,0.9743020438937159,2.5770095788002134,1.014936746990985,0.7498666927337594,1.1435255759331102,1.050409717610027,1.8859041643189371,0.7976656985852794,0.23441901425837497,0.5983977855029157,1.249761325542754,1.8045246340833985,1.1002712247076898,1.9412174823365085,1.8968404406827652,0.10050543730428452,1.8207809709338312,2.6299715126104886,0.9142858998727738,1.5928447382735142,2.1445125182601705,0.8305433767872942,2.0793651298406832,2.1966263679955036,2.2057579142962505,2.055483505139792,1.0442010399957218,1.304669064048468,1.7166864185893327,1.8972359226023419,0.8699274097168844,1.1430522279634177,1.6470157938275334,2.0422837401893807,0.8353787230244987,1.1456853096773754,2.2222984053269492,1.0403275154521836,2.4517650185761535,2.0264550092904985,0.7398676648637059,1.3413843225311548,1.9611489946809946,1.827080995594181,1.415577128251736,0.7555639608361412,0.5823934287767442,1.076827054910266,1.9295671235282637,0.005936868639895065,2.382515842073869,1.5796120677629637,1.4746695525816116,1.6683251390214602,1.8036817074167533,0.47370062494811427,0.27072667230779557,2.8485092271000925,2.0148573364198654
5,3.281408695082689,3.002874373721517,2.361568038378017,2.6776042344474345,1.7087528353165589,3.0895733607362095,2.0425761113131244,2.309884734483113,3.2860934389033636,0.9304344137326163,2.7206264511219356,1.799438893148005,2.228241067397369,2.180709603866821,2.5674648026362776,2.6226028170858315,2.3584799480972514,1.3216870724422893,1.8565900344185808,2.0848332532059746,2.1914581867420373,2.247277583020219,3.2223800835083907,2.4864368190732407,2.012351540251642,1.9689120790094612,1.0213691597765222,1.9834070179203531,1.5213520984358055,2.5302942371148576,1.594745079274107,3.345249716383023,1.7290574292871104,2.0416739502367434,2.991421053733711,2.5194464461802433,1.2685384271841196,1.5692751232318354,2.0722813784499494,2.361932988626328,1.8737340519296133,1.2001543721723928,1.7527071910754222,2.151566055209585,3.2842381174521567,2.8851305388444954,2.436963221156691,2.0025450027954546,1.5818315282127016,2.1865677753273327,1.8555749354507267,1.6319963323767674,1.978363305247948,1.2385669563369857,2.3108329612119225,1.857961285901379,2.1605970455766226,2.5824263481646463,2.3550206573503485,2.2402583563195675,2.067121470636568,2.988008879170755,0.7928215640165248,1.7031760099085578,2.001892307667695,2.2981937656998275,1.9923871306453582,1.5290518462640554,2.4408581355873777,2.6535606701102665,2.0300310114165656,1.6919890567273652,2.711231000357264,1.9009756073242554,2.7338656757633455,1.904005704812012,2.711985519639616,1.0639470567132552,1.7710865299912053,2.2804663325412,1.7131106661984026,1.5174907504643445,2.325466643587767,2.4458456519721743,2.948072554378454,1.7650495808010702,2.105030413907982,1.7921016041275828,3.462334209093824,2.354849000567141,1.6345923644673224,1.9775831638292358,0.884092854597883,1.8199256040082497,0.0,3.137528922151553,1.9196050291731082,2.594068360189805,2.078583078990754,2.904401701625996,1.7747633283608617,2.6227689990881737,1.669001388529169,1.140779615216958,2.0217959755053796,2.2903344175445697,2.701912062389201,3.2360259454089544,3.704049869956499,3.0408445612583663,1.978665197988387,2.3493822187639473,1.5227871940316624,2.2465690672230476,2.4412880521767,2.384038107476226,1.307846954487453,3.5600666922788924,2.675976869224353,3.6337683554502007,1.588983593000799,2.7405597029034943,2.5744465793933213,1.8094473667718314,1.2338921368699138,2.123245105322236,2.792457476829248,2.4301203288601196,1.0033053213135246,1.3848571810621098,1.7824073516973284,2.598122869370223,1.7913817887826158,1.5823404121714284,2.301146876996684,3.5822501077860993,1.839177577693054,2.3640977494765156,3.2241113396631498,2.0240662052101603,2.71184343416596,1.920159977216199,1.1069566420544827,2.1002681430869345,2.7600034375133204,1.3008973860442188,2.376224809414573,4.220897356712099,2.5789113455570885,3.183566066471597,2.3334558674787935,1.5900546752551774,2.7270022242998033,2.458237619033058,1.7555461528426288,2.547205525307576,3.720075024231927
6,2.5615407388911797,2.9254174720549377,3.171667190918609,4.10690584875085,1.2011694102699144,3.0140839961361916,2.831505994951489,2.0196682573183375,3.217260315924577,3.727247115110017,2.93378178499529,2.122428239262722,1.274866571882768,2.502179108994921,2.000695476459858,2.6166797365971446,3.1116145205969192,2.232660991139622,3.1929815923577696,2.877695375927722,2.723312822624305,2.4557859834409412,2.939876407357234,2.240560275405588,2.3502505312247823,2.953732278611585,2.7648665418462954,3.1005565297572595,1.192423093540283,4.277685260567736,2.181186673056126,3.05695752094418,2.321658381978362,2.1352774378348007,3.042404201797205,3.2005750140968314,0.9380606846538135,2.3959234260358104,2.1061932190246484,2.594341025186786,2.904577530142798,0.2750835440700574,2.777266841310456,2.122353926371973,2.275613145644117,2.7591909090246913,3.196683002727631,3.808291728119606,2.5933461802103386,2.0152412140779288,2.9804300673672053,2.929206440494507,2.8990707916999643,2.0462574915225864,2.663055035998931,2.960689343723345,2.124517120448037,3.583538726541602,2.6324723566030506,3.001631846718759,2.5439801120228243,3.9324629130563014,0.0,2.9618809056412045,4.5640738613708765,2.6834065114163055,3.0424930355671793,2.751649190342233,2.236449803888818,3.0013257731758607,4.8466944741374665,0.8331071486513706,2.528758292324125,2.417925300206215,2.937081711278704,3.1196013737737553,2.5403901752326474,0.7102428792683446,2.844020700770168,2.2990487391407104,3.398737959639523,1.009347415669442,3.144862409184359,2.102632952931381,3.7350896324100455,0.8985947949495252,1.4806062828808844,2.5888108574665982,2.4388352187768625,3.5420496768238654,0.9823746202685082,3.293391416819867,2.900117592328922,2.3055391888836665,0.10256459512487792,2.3795272623808987,2.532328308339295,3.2610966163550423,2.256757916532657,2.975076545729875,0.7764147428829926,2.545440641823675,2.6942557596484744,0.7162093620965999,2.922833534907522,2.639891984180583,4.768777971768289,5.05450032975507,3.1597080814828318,3.8401347749174652,2.468264139897937,2.644137763259215,1.0091826391751588,4.477274460952282,2.8280163060615395,3.1689667916818958,1.5517804947446439,2.9833454319283517,2.6934376311977286,2.873921257278946,0.6520947910567327,3.41972735036789,3.1927553857170308,3.585996983992941,3.1686435368033665,2.785333730357947,2.472577242097016,2.453808130659964,0.4781661226099092,2.7758011782141163,3.370552174891528,2.7849442855347157,2.085644699920543,3.8038170281359536,3.1814241992762993,2.8765156921019064,3.6965954951614473,3.333163130792933,2.8070336659358657,2.211836599224983,2.906044170442517,0.7880186887440992,1.2249666083557151,2.4261689362262735,3.5470202715690773,2.524940506806742,2.7682934909520673,4.34252496010218,3.1178120453991904,2.7607716305357464,3.050228786195695,3.160007364011438,3.437696399628623,5.233560877490312,2.3687347891211026,3.1186993097211486,3.1953336558820142
7,1.2322748225779132,3.0410803102165955,3.3848994263393317,2.5749978785875767,1.1506479442808197,2.524191551141992,3.443826460869344,0.9774123149462102,2.94217079045545,2.542397098267266,2.7532104413512193,2.821546981115294,1.07152570466704,3.7505493217872243,2.5798657325631282,3.1296656420593054,2.2283187943706864,2.6025038023405793,3.0460478839215,2.7500996104960778,3.0521552638329297,3.999415096814026,4.0385684840870795,3.1277882063364277,2.041279908639508,2.341230838489408,3.5571865628272734,3.558265517129782,1.5950798973190663,2.577336071730462,1.0818746035727085,2.9297938816564804,3.6025780017124256,1.9096521747961175,3.7790285293680013,2.4798730904709374,1.6986688664722576,2.9765629086542664,3.0810241342170013,3.6840336529382443,3.399701973927453,0.16672813826504962,2.4439670341291047,3.551258517742063,3.5050774419378365,3.2734297541114152,3.3471338443265504,2.852098941039836,3.3015285081221473,1.1872511467144877,3.3319262984177387,3.65284285423553,2.5061780877788067,3.8812867921944165,1.306276698137332,3.2085258276051043,2.6155158565886265,2.343494419023819,3.358490447590066,3.7041789672366074,1.1007580017914427,3.524330233852311,0.5097920372071643,3.7909845292169315,3.2645693496994057,3.1715983038036097,4.383759703676816,3.072017315309685,2.6619875572688527,3.469276978406959,2.247577431459052,0.6903530667180984,3.29171283607071,3.2851467513466175,3.5629066279615906,3.2660441102350175,3.1069184354556567,0.6109486297800504,3.5776717182477045,1.5570919387955988,3.7084051885506257,1.0897692340095495,3.474301992888054,2.0436432199518384,3.3487920443208323,1.6083228186196568,1.7143964418553468,1.6130509727207238,2.079564256746456,2.676298906030236,0.4430610138471247,3.4333606244411143,3.8289749126010815,0.8732798079024657,0.0,1.918992629630151,2.2911713640564875,3.5201785472293183,2.429098662362354,3.1364052904031268,1.7109775442582449,1.7736727831539543,2.5770418514502875,1.040255486364343,1.5075212809042395,1.2563305974747574,3.8719940349310447,4.770528788332577,3.8991354766710176,2.6356994593404877,3.7514976992762987,4.00838652916174,1.3468595139190502,3.198883343381776,3.8399455731261107,2.6076329204702584,1.936264484142328,3.5957965740421796,2.3501358984235763,3.9430344404432374,1.8400466158945354,3.780277392415729,3.2389702816145842,2.843950989424768,3.510493907578364,2.835950153339482,2.826479933532003,3.404602087322822,0.7084806220987032,3.819240163771767,3.6186651336738223,3.5051746396855026,3.1813000006674153,4.338098122365217,4.163476735374707,3.1130659224702772,2.3577440252111694,3.8423609564979513,0.7035518542914663,2.0662013588076196,3.534911904301576,2.1525198357371913,0.7930424108847054,3.327065325833007,3.088371509052448,1.3362593227869242,2.5067614794459736,1.422921888694364,3.822378775848926,2.9070851033904903,3.558453364951399,2.741294097871031,2.2362490685462006,4.615336951923181,3.866878134894667,3.624731772637449,4.202677781440904
8,3.1390436391133507,1.6547284212809363,1.2173356645876152,1.9770495873254244,1.7621550956574623,1.7329414434171757,1.0912489407425334,1.7261733799631334,1.9127450243434252,2.510483808596468,0.8657646347626786,1.225676963915278,2.1470270905873394,1.5835438748821753,0.3876095542288578,0.7889939806962154,0.6595871009668084,1.3683892419634107,1.7907950831802464,1.578278372586675,1.05742855850095,1.2759660650566944,1.1545298244518123,1.9685259334740708,1.0696918688557446,1.2202286882148043,1.0955234211702236,0.8101396569347767,2.0805058138807127,1.7806421051310286,1.4369568163871203,2.089313161589758,1.1667605188926455,1.7451952473539536,1.5840071988854696,1.8571841623814023,1.1082075793625765,0.9349007303376593,1.5378740669550193,1.0828356749544326,1.1583571517645228,1.9012512088550657,1.4926885138211217,1.2092810478855496,1.525147894114274,1.8414569373795817,1.1716640961795002,0.4923978229278432,1.3683790306153991,2.0068045389603792,0.7703115996912255,1.583161713580064,1.4297713289952396,1.2667316252730298,1.8101945037171803,2.107070927963259,1.4830694333158627,1.5176506596690327,1.5427844036179748,1.6823128150166222,1.9722698757093702,2.6150588156864165,1.164380478372213,1.3490581597280817,0.2905944325787071,0.9817626179083876,0.9000996136047643,1.0535480902045802,1.4565504804130485,2.0254129942644257,0.3798311073942723,2.0651297460327354,1.547304508662102,0.9759899150758673,2.1929612750430403,1.301312378827238,1.700758606607538,2.454671475889858,2.0301955430093823,1.852000349444498,1.2548014649618848,1.6805074902736437,1.584961051943925,1.6978609503942992,1.7239910286585918,2.068244762400213,2.215761807017816,2.5163428257261264,3.1574306830143715,1.000385678610578,1.9190674717719167,0.8824473716376744,1.3128460266418263,1.799077376436806,1.5760489784207103,1.3771848750902667,1.0672822596039513,1.5208765216955065,1.3414896093576363,0.9330598655642146,1.8255575630345966,2.038738137256793,1.9870746457316502,2.085351042193894,2.568536228812661,2.16419550696053,0.5072757465293969,1.1026800817028801,2.4951751906402952,0.6865253032108256,1.254523507060528,0.9034067518614564,1.1336836041471112,0.9044301095739674,1.9017268756694141,1.329088632119346,1.94668798384511,1.3434668181880323,1.0695383723627105,1.7010277462768189,1.1046380559404894,2.515760615690338,0.0,0.967253877863203,2.13889103237537,1.4804008360926901,1.8403228112474999,0.7016850036346424,0.8238313736805395,1.3475065651612306,1.3148522360823067,1.654530141879987,1.703653969615183,1.763578577829377,0.968450187219957,2.37755991176702,1.5195181628230174,1.0690473270168879,1.6674421204839502,1.4431988096185342,1.4900218967157812,1.7362485626253248,1.3846507313926992,1.021712844156781,1.6453793263259577,1.9781417754156827,0.9451191795013956,1.4378359060038441,2.2219816667998877,1.4177218280644297,0.18028431637850983,0.65363014897231,1.0655625291928426,0.6835673253374415,0.8505121802378679,1.1980191958714017,2.2203763953796947
9,2.601993665205659,1.6021062670913047,1.4445524398649106,1.0840826532659946,1.9055035591536131,2.2551343423084265,1.0065774310507543,1.871160113729288,1.13790720985743,1.9610071489217002,1.5210055390577193,1.4333059427959371,2.7218050711380894,1.216953622551451,1.544758064872993,1.2645407305488336,1.2053761570525388,1.7630520503709932,2.209234624936794,1.671334100565324,1.1723165711479595,2.0085258197151497,0.502943077159,1.7570133249275406,3.220202335264962,1.3513571378586289,1.9702732009711053,1.7988026393070262,2.2064239818929146,0.9250124939182753,2.728919333242496,1.7978968565777236,1.380488268333458,2.2161310764308513,0.7730439411749036,1.2751445169372828,2.112276716395314,1.2681031085873335,0.9145631331298223,1.519973660163818,2.5432168975305793,2.1333944953989263,2.2796772037305324,1.517356846255063,1.270609705506362,1.5278059879162253,0.7952169432860299,1.972044575889783,1.8555548712416288,1.7751768566483312,1.816000963387288,2.201176686185825,1.4116074694607579,1.8672160777675433,2.611503353273929,1.9073670357182975,1.1295009798262508,1.2544455116778115,1.8607742602916413,0.9111108650661824,1.760335085393677,1.9188966518440251,2.0257588997547353,1.246066154245843,1.133044473291314,1.9102123162491684,1.8303949267980544,2.5159256404565467,1.8562786679766852,1.3693764654258183,1.7789015257858312,2.187221991910673,1.6177424030309402,1.831762374352765,1.198354559262787,1.201478419178986,0.8988279652001699,1.7847401405900998,1.495692185361401,1.4839739182393605,1.9143972065527382,2.1800275105850107,1.8090632500964576,2.219680312562353,2.535202356391114,2.342002703482385,1.9591712456467913,1.7609338568392696,1.6039635360138438,1.644183098762542,2.138024147271686,1.5084983821277715,1.5759458687786243,2.657052662080668,1.731357085122263,0.5846602458599012,1.9009301297199936,2.109846794108019,1.6463285088851112,0.7497559726928775,2.2182525191636713,2.4230497710211196,2.5088392428737096,2.372658680197001,2.177945567693947,1.5998941963642388,1.1031557502225597,1.0028268085651235,1.5907186878496964,1.9609036578323717,1.695193011821861,1.6592754829055463,2.5272273521851467,1.3438211004153942,0.8033580736722723,1.174975300437117,2.112490957176915,0.6812156871938734,1.4383351090365701,0.9429488298796961,2.5216225355578414,2.2193017193380147,2.208909543715113,1.8964147839668297,2.2080053779586004,1.465958993811268,0.9842027803022968,0.8331325571915641,1.7899233840405544,1.895802964167763,1.8780918376146627,2.0425129104078166,1.5372955949419729,2.840238660874475,2.2195389267696606,1.180907784634046,2.1117174097952374,1.9360561258522933,3.0925681523706094,2.1508807438450726,1.8591493528874288,2.141477601566079,2.343373722014105,2.19591792681969,2.8359470636629416,1.582632298168872,1.7829467980103433,3.6500857811849245,2.3960666961997164,1.6549412617065382,2.2012964336788032,1.4715922352033666,1.145407633610931,0.971190247377961,1.9035195236465043,0.0,3.31227992369013
