,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
0,0.00014962493595570048,0.03843927530494382,0.025515506155867083,0.0033429731632712107,0.0008081319132004026,0.0,2.106178971943569e-05,0.0016579154655513054,0.023120432562075573,8.713059294442586e-05,0.0,0.014849885607639949,0.0003417686267041011,0.15047999236459758,0.00021222664066310068,6.752103384372048e-05,0.007706959587250925,0.003929944354134213,0.006605189941412122,0.0005222650820368018,0.003331581728189711,7.18528982982385e-05,0.2777091669261561,0.0,9.877099873062689e-05,0.0,0.0,0.004704364988894815,0.0,0.0,0.00017066319060930055,0.0,0.0,0.006631367872358722,0.0,9.76484674360348e-06,0.0,0.0,0.0,0.0,0.005192257103976216,0.037167582983804515,0.0014176195879523046,0.0,0.012027737837098838,0.0,0.0003296131380380011,0.0,0.0,0.005812352558813319,0.0,0.0,0.0016363923793670052,0.0007674088362167025,0.0,0.0,5.125518609731061e-05,0.0,1.0519976249924644e-05,0.004762582714156816,0.004433873359161114,0.008810190352719427,0.06505331092885171,0.009400371586024829,0.013815079881864945,0.14335117395072658,0.00026342621199050087,0.0,0.00017997595377740056,0.0008664578228804029,2.9099393351093824e-05,0.020889438525651068,0.010821420769366635,0.00023172912465720076,0.002596062696444308,0.0,0.00044910920805340144,0.0,0.0007395211360981023,0.013840277878942245,0.0,0.003796051249316912,0.014012263663487744,0.00044618381641570144,0.0,0.0023241475109790073,0.0007690930156862025,0.0,1.0947796567135646e-05,0.0011011699283319035,4.7575624303753196e-05,0.014085687832873445,0.0018328813732283059,0.0006621699002428022,0.02538064863444233
1,3.927169670698735e-05,0.0029129976490199117,0.03336401674663123,0.013993367727549855,0.00015919500774520064,0.0,0.0,6.779491728620726e-05,0.0004525084145722018,0.0016253982504287065,3.460582491915003e-05,0.07830815970196182,0.005948736417501724,0.04505628748749608,0.00040802569811970165,3.6502098685996844e-05,7.065142531125777e-05,0.000505484189677902,7.338480573430309e-05,0.0,3.879867125591725e-05,0.0,0.5050503994489499,0.00252259560328511,0.0,5.817316051130002e-05,0.0,0.002993848768466412,0.005952879124634824,2.2385449144161384e-05,0.0,0.0,0.0,0.00027186823660240106,0.0008677366301636035,0.00021030243537100083,0.0,0.0,2.219640944832089e-05,0.000241155035585001,8.643799976227873e-05,0.08657291969502305,0.0,0.00015593880041530063,0.004331557310241318,0.0,0.0,0.0016589399111160068,0.0,0.0,0.0,0.0,0.0003294661903200013,0.000728210897078703,0.0006072906762736024,0.016388657872532065,0.0,0.0003682079163992015,0.008755492646946035,0.014193829966640457,0.0005631556589514023,0.009764296820149338,0.00729183126219543,0.04504335494154628,0.0037220662761952147,0.0,0.0005372507794598021,1.103156996603224e-05,0.003726182476120315,0.00045846593221240186,1.3062115126676148e-05,0.0029712807234266118,0.0036465268855878146,0.00503034291765512,0.010481186444644542,0.0005156960579739021,0.00013768150268830053,0.021409768511543387,0.0,0.0,4.636541830667667e-05,4.323300746510696e-05,1.1052788604166642e-05,0.00019176540233090076,0.002673862010078311,9.985885970271587e-05,0.0,0.0,0.0018609910259996074,0.0005717464009376023,0.0003203333939968013,0.015544233587302562,0.00031372598188100125,0.00031470375743330125,0.027199270575004333
2,0.0,0.003641590986931214,0.016213145546941664,0.00792762378036763,4.666658211032323e-05,2.2433963825614707e-05,0.0,0.0,0.0005404104649176021,0.0025155758728089097,0.0,0.045732407235988676,0.01632914358840386,0.0,0.0013546243473949052,5.595828158778657e-05,0.007873076046322829,0.0,0.0,0.0025544451935621097,0.0015383522368532059,7.928661277813589e-06,0.38336247501501985,0.0,0.0008203920705281032,0.009816146889589136,0.002372041281607009,0.0019958646789996074,0.0,0.0062530020449161235,0.0006745577632138025,0.0,0.007229444559158627,0.0016789934945475062,0.0,7.731810202093029e-05,0.0014275032458351054,0.0,0.0,0.0005992342567020022,0.00014222666865110054,0.044009922382161164,0.0,0.007602882453491629,0.016813435696291762,0.0,0.002248065890333309,0.005676997458865322,0.0,0.0,0.0,0.0,0.00036083287723780134,0.002823590369648911,0.00032660093697070125,0.0024826621682691096,0.00036169587073250133,0.0014993111266394057,0.06451720517066785,0.0028539054292208107,0.00022276058358430085,0.00788539417974803,0.10801584703038951,0.0538374439883183,0.01555464867371546,2.7239376333080433e-05,0.002069142076087308,0.0,0.017549024127703965,0.0008896644863855034,0.00014622409725910054,0.012254030739705747,0.003121924367671912,0.0003160017776573012,0.008964347490183835,0.000767504220588603,0.0009623780699893037,0.001537893450011606,0.0,0.0,0.00028889493291390107,0.0006527781837666025,0.002826398859865111,0.0012521442753913048,0.0,0.0005226741919716019,0.0008594515129287032,0.01813356992894217,0.00018936273434380071,0.030569047691523615,0.0009311010148308035,0.011286178401324643,0.00025075700092640094,8.822317162121164e-05,0.023648258673703734
3,0.002007110765033608,0.004335648763847818,0.0036160298548240143,0.0005338508889750022,0.00038736809366660157,0.0017766025269725073,0.0,0.006489676292187826,0.0003291406920839013,0.0003316102159823013,2.54508888746643e-05,0.05142783087970361,0.0010182953271902042,0.02022813902632448,0.00013625564947360055,0.006593462844261526,0.00015020297763940058,0.00013248078115650055,0.0,0.00012131657820150049,9.104915890522377e-05,3.300343119275493e-05,0.19529020830432978,0.0,0.00011492340281650046,2.5653089893382e-05,0.0017797826493740072,0.0005533938464951022,0.007419846371854329,0.0,6.0381688349624144e-05,0.0,0.00018772314942220076,7.912441600129992e-06,0.0011160708182263045,0.0008665363083025034,0.0001508430294567006,1.244603251310555e-05,0.014323847795093457,0.00035031820541900143,0.00015339684479430063,0.08129535218677061,0.0,0.002087527027251408,0.0,0.00025097297891740105,6.135958336021284e-05,0.005433152154186521,0.012194516662912148,0.0,0.0003745583690877015,0.004765005837549219,6.262386861576405e-05,0.0005392025245180022,0.0005558152425992022,0.019444778650126275,0.0,0.001268528343846705,0.0036196692441394143,0.000980575117129304,4.161701050098777e-05,0.005556649664933123,0.016474627789487065,0.0,0.0007762542917060032,0.03489101055305164,0.000728022599145003,0.3725615773405495,0.0004400197488151017,0.00045224418941740177,0.0004612256746211018,0.0015698514726725063,0.0008465209091809033,0.0029490082095655116,0.005928841812246523,0.0003642210182353015,0.020497480737392784,0.003933849615210816,0.0,0.004843931449066619,0.00029394942909650117,4.466215908239648e-06,0.0006433988427980026,0.007158031112737828,0.003558293915191414,3.156804979947163e-05,0.00250538904973661,0.0,0.013500549755327353,0.006522096597724926,0.0001303891271528005,0.0027302912198014107,0.0,0.014166737447477757,0.020326437746002617
4,9.739810347141519e-06,0.002897455040425912,1.948236266556408e-05,0.06483431105603106,4.848734688249929e-06,2.332753155431109e-05,0.0,0.0,0.00966589919180104,0.00012726000581820052,0.0,0.0013960101029665056,0.027503709654578216,9.395567657294907e-06,0.0044545174194977185,6.020579229460323e-05,0.03266486077169043,0.009487866480716239,4.87889940334841e-06,0.014559715703027458,0.0011650631753372049,0.006632957461798727,0.1200446216426474,0.0,0.002867273098327712,9.844727972012636e-05,0.0,0.0232388791403583,1.8795172575867878e-05,0.001022846910207804,0.00484437365849752,0.0,0.003342718843522614,2.370952078826219e-05,1.019780022100884e-05,0.00016125035560450064,0.005539956236788922,9.552674155947017e-06,0.0,0.00016813518134970067,0.00720878042470973,9.685878775651437e-06,8.192074247006393e-06,0.00020781917362340085,0.1731148138188046,0.0,0.005446936571856023,0.009029037185091937,1.0672324726464045e-05,2.268574406863309e-05,0.0,0.0,0.003518398337698614,0.004671938834597119,0.0,0.0013188558352039055,0.0036172816438386148,0.0,9.354196124234366e-06,0.021256413315814487,0.010569368674311944,1.9421620267604276e-05,0.20053767656133673,1.1574175542435244e-05,0.015239239052104262,9.434053444658567e-06,0.00014206207086220058,0.0,0.012643853950851953,1.6211550842148063e-05,0.0,0.0003794974552489016,0.07175919505746149,0.0040299068275817165,0.0,0.00036085026333970146,0.0003711051422808015,1.963452694826568e-05,8.192074247006393e-06,0.0,0.0,1.4308194609573356e-05,0.012670851560434453,0.00013118284851110055,0.0,0.0037777395276267158,0.0025553902042127104,0.0,0.05528284164626253,0.0029019423874500115,0.0,0.0,0.00971828581236614,0.0,0.030467107125609613
5,4.019367542601787e-05,3.6337702558721047e-05,0.04474733841948212,1.4415191986115658e-05,9.052058241255466e-05,0.0,0.0,7.57868220683386e-05,0.014548501161855238,4.0294045809387964e-05,0.0,0.055230703128706544,0.05784903262852565,1.288403022629265e-05,0.007300057621343019,0.00012027825412860033,0.0065611837053666175,0.01501276557371504,0.0,0.00032979142399970087,0.0005891459626089016,0.005305060652689814,0.13621269817722256,0.0,0.012486099549043833,0.016762798959926044,0.0,0.0,0.0,1.299445043080315e-05,0.010641023008964627,1.3035073956964352e-05,0.0,8.058872424944563e-06,0.0,1.210353231441875e-05,0.02615079215688807,1.3106779668318952e-05,0.0,0.013855183562090137,0.006727701263111818,0.03057923965847158,0.0,6.505820264651696e-05,3.573299866724334e-05,0.0,0.039406814312101406,0.0,0.03038422523306908,2.5938378114985704e-05,0.0,0.0,0.011976248661262132,0.005350203822390514,0.0,5.32375970094084e-05,0.014269845717880538,0.008429360006189322,2.58139814287046e-05,1.3595579480689556e-05,0.0,1.1845438301090849e-05,0.13227575672848846,3.176077529718802e-05,0.018780709733443347,1.294402571046635e-05,1.299445043080315e-05,0.0,0.10486852328769838,0.036110373056366794,0.002902700470031708,3.905180986053276e-05,0.0,1.2039976269941048e-05,0.0,0.027906402790180373,0.0005792628325090015,0.0,0.0,0.0,0.0011075271140829031,4.983469138386141e-06,0.001520114947282104,0.0002957633388841008,0.0,0.005035405256737613,0.009930438396519727,1.2859195935185652e-05,1.3567929329213655e-05,0.02948718792719218,0.021015230175775154,0.0,0.0,0.0005784848163311016,0.03603887194054079
6,0.002753053778118909,0.004050209355579513,0.004409092415833814,0.0,0.0014607923942762048,0.0,0.0,0.001549705475226405,0.002316454321369907,0.0,0.0,0.05970719240106619,0.0333238034228532,1.1809900021596843e-05,0.00948429269772083,3.615394716517384e-05,0.01789680497017866,0.0,0.0005035979241084016,0.00615834847923212,0.015133687124788348,0.0034525648812120113,0.12184174966404639,0.0,0.0,0.0002600090926398008,1.2014079039651845e-05,0.002799981712319109,0.03240141807801011,0.005882980170535619,0.0,0.0,0.0025006705054421083,0.01594237006160955,0.007100564422893922,0.0,0.0,0.013816190895599845,0.0,0.02109313905750707,0.0002788783766645009,0.005067548111896516,0.007881205790689925,0.030747293952709802,2.335769204456579e-05,0.0,0.0,0.02187173214283857,0.0,0.01801031437034006,0.0,0.0,0.0069759804574782225,0.002105088432145307,0.0007438188237331024,0.021013033353038068,0.0,0.0,1.1764459852217846e-05,0.004812195174556916,7.99690965549835e-05,0.0029533473275598094,0.18966933826710272,2.9112907551453712e-05,0.02751550385210759,0.0,0.014745959864052346,1.1739616492959944e-05,0.0304705204254279,0.04788683079787645,0.0308487376195553,0.030462476855043098,0.0030004551683337093,0.006581014789206921,0.0009863171340617032,0.0007218775641952023,0.0005588254123572019,0.0,0.0019980089254895065,0.0308887330773782,0.0010180554379725032,0.004976240438007215,4.802998714519978e-05,0.0002406188062687008,0.0,0.0,0.0,1.1787136143374746e-05,0.0018568227640328061,0.027245985860460585,0.012991295368496242,0.0,6.874306277788276e-05,0.00017331046914160057,0.026519479602824747
7,0.0022406027776933086,0.011165719947300043,0.01292533106896875,0.0027062535195178103,0.001790397607506407,0.0,0.0,0.0011622101100194045,0.0008638853910304034,0.000245150742171301,0.0,0.08359593604457252,0.011642135649759645,0.06201531913398124,0.0,0.0024302811123233094,4.400916782054388e-05,0.0,0.0003839999168607015,3.3700107384577537e-06,0.0021717191318792084,0.00040151845603910157,0.3772275214524655,0.0,0.0001534717231921006,0.0,0.0,0.0014238857694819057,0.004303411515123917,0.0016263525890571062,0.00034182121660620136,0.004752557533781918,0.0042611701560449165,0.029004492817151412,0.0,0.005488186221860522,0.0006233917334017024,6.835047636066788e-05,0.0,0.002747689299802211,0.0,0.04400776736436887,0.0,0.0,0.021633221674460884,0.0,0.00047937419292270187,0.0,0.01767773453960687,0.007369227809753129,0.0,0.0,0.0005846546776876023,0.000526429241045202,0.0021158663414978084,0.019879233031435375,0.0005701639351774021,0.009962006653712338,0.023773113979104494,0.005567724748019222,0.0,0.011180861215610844,0.004815552472992219,0.01279484797962655,0.008003347317932131,3.3750865800911935e-05,3.388234560535644e-05,0.0,0.004666450842545819,0.0,0.0,0.00801027572912083,0.003760671546594215,0.009355410751700337,3.4637985332118646e-05,0.0017384464973620067,0.03326366606267843,0.0,0.0,0.019884062889368077,0.0011197709681417044,0.002278578043601909,0.001538154357455206,0.02077028660019538,0.0,0.0007593860615593029,0.0003369277981665013,0.0,0.01006215926533884,0.011007802132102843,0.0,0.008395298281650433,0.0021639658355718083,0.006688981661589026,0.035346164011052554
8,1.1630443920530439e-05,0.0012930983308685044,0.003438800584083211,0.009474222946788131,3.830422761754272e-06,0.006876918256524223,0.0,3.417391410575792e-05,0.0010838247035290037,3.502925094965761e-05,3.471815729423862e-05,0.0920009835520789,0.00908930328354103,0.0016690967318165057,0.00028283609157950094,2.406785626134608e-05,0.0015896969274664051,0.0001798498667442006,5.781378605489459e-06,0.0006910439026024022,0.0011993687038213039,1.0471006355771736e-05,0.5000828748853776,1.0478830207780535e-05,0.001496929658900805,0.0015398811362754051,0.0,0.002595072817248309,0.0302763877055114,7.855873281576845e-05,0.0012468860162720041,0.0,0.010061956095843433,0.001240095325526504,0.007276999569765524,2.128437047147097e-05,0.0031245658012243106,0.0,1.1125163001024937e-05,0.0009948059642753034,0.00038050148785520127,0.0320797066961278,0.00022401718189070076,0.0014001187911006048,0.003950485950902013,0.0,0.002645111474237209,0.00592431542952232,0.02746808605442669,1.6987964235728458e-05,2.2710768302052774e-05,0.018113580299499058,0.0007176521962209024,0.003868755969305613,0.0,0.0013444783893757045,0.0027189047901701093,0.0018805078309399063,0.02133175458694197,0.010462681105185034,1.8290155483363962e-06,0.005309541327346917,0.043617749536380944,0.01216531145315564,0.06731899270543232,0.0,0.00294034114253301,0.0,0.0073295337494179245,0.00013740909293050047,0.0006383591988588022,0.004901679524582717,0.004411732327082115,0.007770023305374926,0.000585121102807102,0.0012203095943034042,0.0005705818372255019,0.0003606866897624012,2.8109301482075995e-06,0.0,0.0007944507264042026,0.0003256650232547011,3.3247097046917406e-05,0.0002042519364525007,0.0,9.243862240072372e-05,0.0003952194661221013,1.1146750918624338e-05,0.00305553764087211,6.7865836917511325e-06,4.060491589481904e-05,1.151297679925194e-05,0.001242308478417104,0.00011973839474950039,0.010748073503431864
9,0.006036312186065626,0.024509130038041206,0.027097270456161317,0.04130242794556928,0.0004847015690213021,0.009964620610017544,9.274669496091496e-06,0.00031231178246540135,0.0019928998245951086,0.0053619857571159234,0.0,0.07577324570293853,0.0032503020862233137,0.08626109905423007,0.0003756951339308016,0.001388178042768006,0.0022525532775387095,0.0,0.0,0.0002996571138923013,0.0005811554290093024,0.00012122994389340053,0.3438835306291267,9.69883617852263e-05,0.0,9.64648252711525e-05,0.0010857959440795048,0.00031070869104840137,0.0,0.0,0.0,0.00026128957666670115,0.03404351353961615,1.196984687400866e-05,0.0,0.0013940130035102062,0.0,0.002106069719119809,0.0,0.00015764275998280067,0.0005593475414900024,0.0024106713564066105,0.0,0.0,0.011289511295219849,0.0,0.0,0.005145209530035823,1.0457413784333154e-05,0.00042138990327920186,0.0,0.04036143339850217,9.419528904986577e-06,0.0003874959371403017,7.600235645291648e-05,0.0007601751448172032,0.0,0.0018126463092251078,0.009743162347379541,0.00935175280155574,0.0003080988412558014,0.013450625665884659,0.03420815040988805,0.01174938357073855,0.0027618584611063123,0.0,0.0005011248088969022,0.0,0.0015222281537021064,0.0006423937930329028,1.0594093827655852e-05,0.003700344086502016,0.008406118104630137,0.05151368329654822,0.0014704931235006062,6.934343456794224e-05,0.030502099420416633,0.001421570582213706,0.0,0.010551774831054545,0.0002539858136949011,6.647802953002483e-06,0.00694089412020993,0.0031988762085764138,0.0,0.0,0.0,0.0,0.0012916240182330057,0.00024360320079520106,7.091321802186286e-05,0.01819649814465378,0.0032752917641237144,0.0026411756435866115,0.03792989300313739
