,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0,0.26794035414725065,0.028890959925442678,0.0,0.0,0.0,0.008387698042870454,0.0,0.0,0.0025629077353215277,0.00559179869524697,0.03028890959925442,0.027958993476234848,0.011882572227399812,0.0,0.0,0.0,0.0,0.00955265610438024,0.0,0.0,0.0,0.009785647716682198,0.0,0.0,0.014911463187325254,0.0,0.0,0.006057781919850884,0.0,0.0,0.0,0.019571295433364395,0.007688723205964584,0.0,0.008620689655172412,0.0,0.0,0.0,0.03028890959925442,0.0020969245107176136,0.003261882572227399,0.02562907735321528,0.0,0.0,0.0,0.0,0.0,0.0,0.008154706430568499,0.006290773532152841,0.0,0.0,0.0,0.0,0.0,0.016309412861136997,0.017474370922646778,0.04869524697110903,0.03564771668219943,0.0,0.00955265610438024,0.0,0.025862068965517238,0.01118359739049394,0.0,0.009785647716682198,0.010484622553588068,0.004426840633737185,0.04077353215284249,0.020503261882572222,0.017474370922646778,0.0,0.0,0.01910531220876048,0.0,0.0,0.0,0.00885368126747437,0.0,0.0,0.0,0.008620689655172412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010018639328984153,0.0,0.0,0.0,0.0,0.048928238583410985,0.0,0.0,0.0,0.004659832246039142,0.0,0.0,0.0,0.0,0.0,0.0,0.008387698042870454,0.018406337371854608,0.0,0.0,0.0,0.0,0.0,0.0,0.018872320596458523,0.0,0.0,0.0,0.0,0.0,0.00559179869524697,0.006989748369058712,0.0,0.02958993476234855,0.008387698042870454,0.0,0.0,0.0,0.0
1,0.2787591104624731,0.022665903328006092,0.0,0.0,0.015446058665851544,0.01045569287299655,0.0,0.008852518071988247,0.0,0.008826821078329584,0.0,0.018210458474307887,0.0016101524490991393,0.0075907186886102285,0.0,0.0,0.0,0.002208209073050248,0.0,0.01103979420076599,0.0,0.0,0.003956374589215028,0.0010120958251480304,0.017780539108490437,0.002821183427402455,0.0,0.003961138638601184,0.0,0.0030362874754440916,0.0,0.0,0.0010581001808365775,0.0017021611604762332,0.0013801306706564052,0.0,0.0069990141305073285,0.0,0.005842553172445449,0.0021279420591501477,0.0006900653353282026,0.017323671584529073,0.0,0.0,0.006578622863462198,0.0,0.0008740827580823899,0.0,0.003371647679202965,0.0013341263149678584,0.0,0.0008740827580823899,0.0030362874754440916,0.025581309065490318,0.0,0.04111398681109017,0.005015437204271031,0.026106076323632165,0.011179058432316882,0.0023002177844273423,0.008438478870791325,0.0,0.011065491194424654,0.003712397514590622,0.0,0.013535771105424511,0.003910370233526482,0.008438478870791325,0.006808644641904933,0.0210719197737933,0.015142747521599546,0.0,0.0,0.019911031618322066,0.0,0.02180259983318127,0.0,0.0,0.0,0.0009660914694594836,0.0,0.0216934597926984,0.0,0.0,0.007958753534118604,0.0020701960059846076,0.01592101995313811,0.0,0.001104104536525124,0.0,0.0,0.00538250961555998,0.0,0.0,0.0,0.01485117807482454,0.0,0.0,0.00262224827424717,0.008188775312561337,0.037637963140790494,0.0,0.0,0.017665383854136157,0.0,0.0,0.0032203048981982786,0.006900653353282026,0.0,0.0,0.008356623840429173,0.0009200871137709368,0.013324468672549607,0.0,0.0,0.0,0.0027142569856242636,0.044234679767577896,0.0,0.02815057533595811,0.011309468269049062,0.004324409434723403,0.00036803484550837473,0.002852270052689904,0.0,0.0012881219592793115,0.007821702901272388,0.0,0.006624627219150745,0.0,0.0,0.0,0.0,0.004968470414363059
2,0.30813765918165503,0.017360925159952995,0.0,0.0,0.005848867834636571,0.011351580832435669,0.0,0.0006498742038485078,0.0,0.010819377036184482,0.0,0.0,0.0,0.0,0.0,0.007519972930247019,0.0,0.004302474840306431,0.0,0.0026923359873723897,0.004641958598917913,0.0,0.008169847134095527,0.0,0.0,0.001392587579675374,0.0011322302211332713,0.004177762739026121,0.0,0.0,0.0,0.01542520062804495,0.0,0.01636267242652502,0.0,0.0,0.0,0.0,0.0,0.002042461783523882,0.0,0.009191078025857467,0.0,0.0,0.0,0.0,0.0,0.033323332892918625,0.003156531847264181,0.0,0.0,0.0,0.008169847134095527,0.012001640344012677,0.012021838886419145,0.014476425058126397,0.007334294586290303,0.0262673705148349,0.00475536692875974,0.0035099136855131414,0.0038064060511126888,0.0,0.0037363597297397954,0.0012997484076970156,0.0,0.0,0.0051061544588097045,0.0033422101912208976,0.0748645076216142,0.0037363597297397954,0.015545280036112767,0.0,0.0,0.016299297183378112,0.0,0.00854120382200896,0.0,0.0,0.0,0.0,0.0,0.013301203443981193,0.013002302077911148,0.0005570350318701495,0.026006827848564295,0.00482763694287463,0.027637165243904804,0.0,0.002943798574946506,0.0,0.015035683782738545,0.0037135668791343306,0.0,0.0,0.004456280254961196,0.012714704483279589,0.0,0.002506657643415673,0.0,0.0,0.052536964722411796,0.0,0.0,0.018994042171221002,0.0,0.0,0.0,0.0,0.009284287813292824,0.0,0.0,0.020164631092153714,0.007427133758268661,0.0,0.0,0.0,0.003249371019242539,0.016414743898233438,0.0,0.010074439967615619,0.0,0.0,0.005348536967687334,0.0,0.0,0.0,0.005756028662658212,0.0,0.007519972930247019,0.0163083772620746,0.004177762739026121,0.003527888535177614,0.0,0.0
3,0.3023054962692787,0.012149274251018492,0.0031443987314650214,0.0,0.004845664296648994,0.009776404578496654,0.0,0.0020346109438891314,0.0,0.007433196533246784,0.0,0.009691328593297988,0.0,0.008146334179873671,0.0,0.0,0.007015295548768783,0.003019761808056619,0.0,0.00490156272846018,0.0,0.0,0.010358019350708304,0.004354075165104893,0.018627986000680066,0.0024579456577205044,0.0,0.0,0.0,0.0,0.012393598442366411,0.0,0.0031874207979488414,0.007864942030821127,0.0073169703935813514,0.0029495347892646052,0.0021270932595204555,0.0,0.0,0.001671603937912005,0.0018961295073843887,0.009618160825657713,0.0,0.002462895313189388,0.0,0.0,0.0,0.0,0.00843368043770541,0.004073167089936836,0.0,0.0,0.004073167089936836,0.023190769621081714,0.0,0.02015519069884947,0.010708149991358067,0.04724804359724305,0.008323408406819175,0.003606810309621642,0.0052714919909854765,0.003976739572146938,0.005969296597321224,0.006364458211075428,0.0,0.011802604738642815,0.00490156272846018,0.0027744694689397246,0.04827074649299965,0.01396185260594035,0.024094826007750446,0.0,0.0,0.018307516987302274,0.005969296597321224,0.01755332987527085,0.0,0.0,0.0015449944134243168,0.0,0.0,0.010989058066526124,0.0,0.0,0.02168485207198265,0.0,0.022507293601726798,0.0,0.0021186824757774866,0.0,0.0,0.0,0.0,0.0,0.009740304768561003,0.014654223482922727,0.011517231081890364,0.002036583544968418,0.0,0.005196799390609066,0.04071194488857549,0.0,0.0,0.006179977653697267,0.0,0.0,0.0,0.018997431189320874,0.0035815779583927344,0.0,0.0,0.008089467600293509,0.010564234825499954,0.0,0.0,0.0,0.0,0.007143877674335757,0.0,0.006408968804754048,0.004496017729883721,0.0,0.0,0.004716598097197532,0.0,0.0,0.011591923682266773,0.0,0.013343133570482738,0.0,0.0014045403758402878,0.0,0.0,0.0
4,0.3373564519118119,0.006838218057406017,0.0023735963505045676,0.0,0.016214449669047993,0.012938919076253164,0.0023170821516830305,0.00904490194719065,0.0,0.0027126815434337917,0.0,0.01562712012544803,0.0,0.0,0.0,0.0,0.008533104507027588,0.004678876611025583,0.0,0.0,0.0,0.0,0.0,0.0012998265728953586,0.021358995185637674,0.0018084543622891942,0.0,0.011535573058022412,0.0,0.0,0.002938738338719941,0.0,0.001073769777609209,0.007771309292364001,0.0,0.0,0.001017255578787672,0.0,0.010900361555993702,0.0019119738076245878,0.0,0.01283944599360189,0.0,0.0,0.0,0.0,0.0023170821516830305,0.0,0.0012903176205876772,0.0,0.0,0.0,0.008047540984933233,0.015829235941519807,0.0,0.043283671874515275,0.006184865362676836,0.04554808387192668,0.017880472064856177,0.002430110549326105,0.00911180181023476,0.0011302839764307465,0.007212506605687081,0.002473946145070734,0.0,0.022525898744359705,0.0,0.005599828757931207,0.0,0.030879951702615,0.013624305475564959,0.0,0.0,0.027851788748576013,0.0054948930856563724,0.017227658885151546,0.005764448279796807,0.0,0.0,0.0,0.00084771298232306,0.01941674109726026,0.0,0.00033908519292922396,0.004295079110436836,0.0,0.013524832392913685,0.0,0.0,0.0,0.001397006716692298,0.004577650104544523,0.0,0.0,0.0,0.012137334628529067,0.0,0.0015258833681815076,0.0036169087245783885,0.0,0.025102487622850944,0.0,0.0,0.006305109773773257,0.0,0.0,0.0028257099410768666,0.0072644349267999495,0.008958107467616284,0.0,0.01121004318008499,0.0,0.009397542455111674,0.0,0.0,0.0,0.00738926521560504,0.01372290184630134,0.0,0.02602027011898734,0.013487336098707508,0.0,0.000651936467789739,0.0061690171088307,0.0,0.0,0.002599653145790717,0.0,0.0,0.0,0.0,0.0060320477319732516,0.0,0.006386104466833718
5,0.3450698670488491,0.010511472421377212,0.0029678998963718357,0.0,0.014657743892658708,0.009445566052937863,0.002665676130190744,0.0016959427979267633,0.0,0.006712540174496928,0.007843735440411281,0.005617810518132404,0.004837309083714432,0.0,0.0,0.0,0.0,0.00661830777280153,0.0,0.005299821243521135,0.0,0.0,0.0,0.0022213967751589536,0.010558528514077303,0.0,0.0,0.0034416494174887924,0.0,0.0,0.0027559070466309904,0.0,0.0013963065443856279,0.012730808345760977,0.0026499106217605676,0.0,0.0013779535233154952,0.0,0.007578744378235224,0.002490269106294945,0.002543914196890145,0.0032368924438030463,0.0,0.0,0.0,0.0,0.0,0.0,0.005674810215822768,0.0021579282958686975,0.0,0.0,0.0019609338601028203,0.014293992281667327,0.0,0.02844528209632397,0.010374712074101644,0.013662015217699946,0.01905736261923646,0.0,0.0,0.0,0.009760320936749186,0.0010599642487042272,0.006219910970445069,0.006955943824802907,0.0057278084282579795,0.006122323961654505,0.025678257904677943,0.0105657643901324,0.009678499436388797,0.0,0.0,0.013459078662198946,0.0044518498445577535,0.014551100589628295,0.0,0.0,0.0009539678238338044,0.0,0.002284865254449209,0.020639426238077713,0.002808905259066202,0.0005712163136123023,0.018620966018419758,0.00913804704518164,0.018467913500849243,0.0,0.004320384738857319,0.0,0.001642944585491552,0.011826604343562438,0.0,0.005246823031085924,0.0,0.02185450385512764,0.0,0.0,0.009743261671999032,0.007552749035540441,0.03176282250046265,0.0,0.0,0.009508387654068128,0.0,0.0,0.004186858782381697,0.01650180461546651,0.011259269298910073,0.0,0.00600391663544907,0.005083300246660366,0.012016362903273216,0.0,0.0,0.0,0.0,0.013977943641536029,0.0021729267098436656,0.027914653093811866,0.00422485858084194,0.014420282362087849,0.0,0.0,0.0,0.0,0.0030738963212422585,0.0,0.0041338605699464855,0.0,0.0007949731865281703,0.004836662205554442,0.0,0.005670808730567615
6,0.3425925925925927,0.0,0.0,0.0,0.0,0.017441860465116286,0.004737295434969856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007321274763135231,0.0,0.0,0.0,0.0,0.0,0.0,0.02756244616709734,0.0,0.0,0.008182601205857024,0.0,0.005167958656330751,0.0,0.019595176571920767,0.0,0.0,0.0,0.0,0.00839793281653747,0.0,0.0,0.00107665805340224,0.0,0.0,0.0,0.0,0.0,0.005383290267011199,0.0,0.038329026701119734,0.012704565030146431,0.0,0.0,0.0,0.0,0.012273901808785534,0.0,0.008828596037898368,0.0,0.029285099052540925,0.018518518518518528,0.0,0.012273901808785534,0.0,0.0,0.0032299741602067195,0.0,0.024978466838931967,0.010335917312661503,0.009474590869939712,0.05577088716623602,0.019379844961240317,0.01701119724375539,0.0,0.0,0.009043927648578814,0.012919896640826878,0.0,0.0,0.0,0.0,0.0,0.0,0.023040482342807936,0.0,0.0038759689922480637,0.0,0.0,0.02777777777777779,0.0,0.004952627045650303,0.0,0.0032299741602067195,0.0,0.0,0.0,0.0,0.01808785529715763,0.0,0.0,0.0,0.0,0.038329026701119734,0.0,0.0,0.02260981912144704,0.0,0.0,0.0,0.0,0.0,0.0,0.006029285099052544,0.02260981912144704,0.017872523686477185,0.0,0.0,0.0,0.0,0.0,0.0,0.0211024978466839,0.0,0.0,0.0,0.0,0.015288544358311807,0.0,0.0,0.0,0.03337639965546944,0.0,0.0,0.0,0.0,0.0
7,0.18409797822706062,0.055209953343701386,0.0,0.02838258164852254,0.0,0.0,0.0,0.0,0.004471228615863141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004665629860031103,0.0,0.0,0.0,0.0,0.019245723172628296,0.0,0.0,0.0176905132192846,0.009914463452566094,0.0,0.011664074650077757,0.0,0.0,0.0,0.0,0.0,0.0038880248833592524,0.0,0.0,0.0,0.0,0.004665629860031103,0.0,0.02157853810264385,0.007192846034214617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028188180404354578,0.0,0.0,0.005054432348367028,0.0,0.0,0.0,0.004665629860031103,0.0,0.0,0.0,0.0,0.05326594090202176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018856920684292375,0.0,0.0,0.0,0.0,0.020217729393468113,0.004471228615863141,0.0,0.0,0.04374027993779159,0.043934681181959555,0.007581648522550542,0.0,0.0,0.0,0.006609642301710729,0.0,0.011664074650077757,0.0,0.0,0.0,0.0,0.0,0.15396578538102637,0.0,0.0,0.013608087091757383,0.0,0.027604976671850693,0.0,0.0,0.0,0.0,0.0,0.01419129082426127,0.0,0.0,0.0,0.032465007776049756,0.0,0.0,0.0,0.006804043545878691,0.0,0.0,0.0,0.0,0.02216174183514774,0.0,0.0,0.018468118195956448,0.054043545878693616,0.019828926905132188,0.0,0.0,0.015940902021772937,0.0
8,0.3614053672316384,0.0,0.005826271186440677,0.0,0.013064971751412427,0.009180790960451976,0.0,0.0,0.0,0.004766949152542372,0.019420903954802258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027542372881355928,0.0,0.022775423728813558,0.0,0.0,0.008651129943502823,0.0,0.0,0.0,0.008651129943502823,0.0,0.005120056497175141,0.0,0.0,0.004413841807909604,0.0,0.01483050847457627,0.0,0.0,0.015007062146892652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007944915254237288,0.0,0.0,0.012358757062146892,0.016066384180790958,0.0,0.017655367231638415,0.0,0.0,0.01995056497175141,0.0,0.0,0.0,0.009004237288135594,0.002295197740112994,0.0,0.015360169491525423,0.008474576271186439,0.005826271186440677,0.030367231638418073,0.017831920903954798,0.020833333333333332,0.019244350282485872,0.0,0.01571327683615819,0.0,0.017831920903954798,0.02383474576271186,0.0,0.0,0.0,0.0,0.017302259887005646,0.0,0.0,0.0,0.0,0.01359463276836158,0.0,0.002471751412429378,0.0,0.0,0.0,0.0,0.0,0.0,0.021009887005649715,0.0,0.0,0.0,0.0,0.04184322033898304,0.0,0.0,0.01359463276836158,0.0,0.0,0.0,0.023658192090395477,0.0,0.0,0.0,0.009180790960451976,0.008474576271186439,0.0,0.0,0.0,0.0,0.008651129943502823,0.0,0.015889830508474576,0.0,0.0,0.002471751412429378,0.0,0.0,0.0028248587570621464,0.0,0.0,0.030543785310734456,0.0,0.007238700564971751,0.0,0.0,0.0
9,0.40420684008881036,0.027426280345157743,0.0,0.0,0.006596570846733415,0.015431408626668116,0.009528059933763535,0.002370025453916197,0.0,0.0,0.0,0.0,0.0020935224842926407,0.010057311354506411,0.0,0.0,0.006140351238296199,0.0016985182419732747,0.0003950042423193662,0.00256752757507588,0.0,0.0,0.0021725233327565137,0.002054022060060704,0.010862616663782569,0.0008690093331026056,0.0,0.013811891233158714,0.0,0.0,0.0,0.0,0.0,0.0019355207873648942,0.004498969209204127,0.0,0.0,0.0,0.015286963565152986,0.0003160033938554929,0.0030613577248234667,0.013937680717715412,0.0,0.0,0.0,0.0,0.0,0.0,0.0028336829679110613,0.001856519938901021,0.0,0.0,0.007766137055357329,0.0,0.0,0.03443345164624147,0.0,0.028562464859404692,0.03265389297918599,0.0013825148481177818,0.008421028266960147,0.0,0.019899335105507114,0.0009480101815664789,0.0,0.01757696838229615,0.0017775190904371478,0.0066060483289093865,0.005767061937862746,0.01990122498842868,0.01773395029091473,0.002251524181220387,0.0,0.024105035651050825,0.0,0.018242207170687343,0.0,0.0,0.0011455123027261619,0.0,0.0,0.021209987623325155,0.00233052502968426,0.0,0.005056054301687886,0.0014220152723497183,0.018644499624867597,0.0,0.0018960203631329577,0.0,0.0,0.0,0.0,0.0033970364839465495,0.0,0.01850005456335247,0.0,0.0,0.0024885267266120067,0.0,0.032247521371769096,0.0,0.0,0.009753695114057616,0.0,0.0,0.0,0.005925063634790493,0.0,0.0,0.0021725233327565137,0.00187736478617453,0.014488647080344202,0.0,0.0,0.0,0.0028440305446994366,0.00596675332933751,0.0,0.0249677765606017,0.0024095258781481337,0.0,0.0,0.0,0.0,0.0,0.005769251208177828,0.0,0.003357536059714613,0.0,0.0020935224842926407,0.0,0.0,0.0
